Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR
1756851427.0514348,1756851423.7441013,0.0,0,0,1000.5,1000,957.5,0,0
1756851427.061432,1756851423.7441013,0.0,0,0,1000.3333333333334,1000,960.0,0,0
1756851427.071611,1756851423.7441013,0.025,0,0,999.75,1000,961.25,1,1
1756851427.0820134,1756851423.7441013,0.02,0,0,1000,1000,960.0,0,0
1756851427.0923557,1756851423.7441013,0.025,0,0,999.6666666666666,1000,959.1666666666667,1,0
1756851427.1023026,1756851423.7441013,0.028571428571428574,0,0,999.4285714285714,1000,960.0,1,0
1756851427.1123528,1756851423.7441013,0.025,0,0,999.75,1000,960.0,0,0
1756851427.122821,1756851423.7441013,0.022222222222222223,0,0,999.5555555555555,1000,960.0,0,0
1756851427.1330848,1756851423.7441013,0.025,0,0,999.4,1000,959.0,1,0
1756851427.1433334,1756851423.7441013,0.022727272727272728,0,0,999.6363636363636,1000,958.6363636363637,0,0
1756851427.1534579,1756851423.7441013,0.020833333333333336,0,0,999.6666666666666,1000,958.75,0,0
1756851427.1637475,1756851423.7441013,0.023076923076923078,0,0,999.5384615384615,1000,958.8461538461538,0,1
1756851427.1739833,1756851423.7441013,0.025,0,0,999.5714285714286,1000,959.2857142857142,0,1
1756851427.1844501,1756851423.7441013,0.023333333333333334,0,0,999.6666666666666,1000,959.3333333333334,0,0
1756851427.1944947,1756851423.7441013,0.025,0,0,999.5625,1000,959.375,1,0
1756851427.2044158,1756851423.7441013,0.023529411764705882,0,0,999.6470588235294,1000,959.7058823529412,0,0
1756851427.214651,1756851423.7441013,0.022222222222222223,0,0,999.5555555555555,1000,959.7222222222222,0,0
1756851427.2246034,1756851423.7441013,0.021052631578947368,0,0,999.4736842105264,1000,959.7368421052631,0,0
1756851427.2350035,1756851423.7441013,0.02,0,0,999.4,1000,959.75,0,0
1756851427.2452445,1756851423.7441013,0.01904761904761905,0,0,999.3333333333334,1000,960.0,0,0
1756851427.2554162,1756851423.7441013,0.022727272727272728,0,0,999.4545454545455,1000,960.0,0,2
1756851427.2656863,1756851423.7441013,0.02173913043478261,0,0,999.3913043478261,1000,960.0,0,0
1756851427.2755616,1756851423.7441013,0.02291666666666667,0,0,999.3333333333334,1000,960.2083333333333,1,0
1756851427.2858913,1756851423.7441013,0.024,0,0,999.44,1000,960.0,0,1
1756851427.296211,1756851423.7441013,0.023076923076923078,0,0,999.4615384615385,1000,959.8076923076924,0,0
1756851427.3083434,0,0.022222222222222223,1,3,999.5555555555555,1000,959.4444444444445,0,0
1756851427.3180869,0,0.02142857142857143,1,3,999.6071428571429,999.0,959.2857142857142,0,0
1756851427.3282015,0,0.020689655172413793,1,3,999.551724137931,998.0,959.3103448275863,0,0
1756851427.338494,0,0.02,1,3,999.5,997.0,959.3333333333333,0,0
1756851427.3480682,0,0.020967741935483872,1,3,999.516129032258,996.0,959.3548387096774,1,0
1756851427.3588881,0,0.021875000000000002,1,3,999.59375,995.0,959.375,0,1
1756851427.369217,0,0.021212121212121213,1,3,999.6969696969697,994.0,959.3939393939394,0,0
1756851427.3791513,0,0.022058823529411766,1,3,999.7941176470588,993.0,959.7058823529412,0,1
1756851427.3893042,0,0.022857142857142857,1,3,999.8571428571429,992.0,959.8571428571429,1,0
1756851427.3997712,0,0.023611111111111114,1,3,999.8055555555555,991.0,960.0,1,0
1756851427.4097881,0,0.025675675675675677,1,3,999.7027027027027,990.0,960.1351351351352,2,0
1756851427.4205267,0,0.026315789473684213,1,3,999.5263157894736,989.0,960.1315789473684,1,0
1756851427.4302425,0,0.025641025641025644,1,3,999.2307692307693,988.0,960.1282051282051,0,0
1756851427.4408102,0,0.026250000000000002,1,3,999.025,987.0,960.25,1,0
1756851427.451126,0,0.025609756097560978,1,3,998.8780487804878,986.0,960.609756097561,0,0
1756851427.461871,0,0.02738095238095238,1,3,998.7380952380952,985.0,960.952380952381,1,1
1756851427.471137,0,0.029069767441860468,1,3,998.5581395348837,984.0,961.2790697674418,2,0
1756851427.4818907,0,0.02840909090909091,1,3,998.3409090909091,983.0,961.4772727272727,0,0
