Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR,ForcePrediction,SpringConstant,RLSError,BaselineWidth,Ripeness
1763614641.7162533,0,0.07500000000000001,0.3,0,1,1,211,220,182.5,None,None,None,0.0,unknown
1763614641.885025,0,0.08333333333333334,0.3,1,1,1,209.33333333333334,219.9,185.0,None,None,None,0.0,unknown
1763614642.0374196,0,0.0625,0.3,0,0,1,208.5,219.8,185.0,None,None,None,0.0,unknown
1763614642.1786911,0,0.05,0.3,0,0,1,208,219.70000000000002,185.0,None,None,None,0.0,unknown
1763614642.2086656,0,0.05,0.3,0,1,1,207.66666666666666,219.60000000000002,185.83333333333331,None,None,None,0.0,unknown
1763614642.2889035,0,0.04285714285714286,0.3,0,0,1,207.42857142857142,219.50000000000003,185.71428571428572,None,None,None,0.0,unknown
1763614642.4858372,0,0.037500000000000006,0.3,0,0,1,207.25,219.40000000000003,185.625,None,None,None,0.0,unknown
1763614642.6605732,0,0.044444444444444446,0.3,0,2,1,207.11111111111111,219.30000000000004,185.0,None,None,None,0.0,unknown
1763614642.7466319,0,0.045000000000000005,0.3,0,1,1,207,219.20000000000005,184.5,None,None,None,0.0,unknown
1763614642.947069,0,0.05,0.3,0,2,1,206.9090909090909,219.10000000000005,185.45454545454544,None,None,None,0.0,unknown
1763614643.078285,0,0.05,0.3,0,1,1,206.83333333333334,219.00000000000006,185.41666666666669,None,None,None,0.0,unknown
1763614643.2375567,0,0.046153846153846156,0.3,0,0,1,206.76923076923077,218.90000000000006,185.0,None,None,None,0.0,unknown
1763614643.2943068,0,0.04285714285714286,0.3,0,0,1,206.71428571428572,218.80000000000007,185.35714285714283,None,None,None,0.0,unknown
1763614643.6461937,0,0.043333333333333335,0.3,0,1,1,206.66666666666666,218.70000000000007,184.66666666666666,None,None,None,0.0,unknown
1763614643.8077488,0,0.040625,0.3,0,0,1,206.625,218.60000000000008,184.6875,None,None,None,0.0,unknown
1763614643.8813112,0,0.041176470588235294,0.3,0,1,1,206.58823529411765,218.50000000000009,184.70588235294116,None,None,None,0.0,unknown
1763614643.967107,0,0.04166666666666667,0.3,0,1,1,206.55555555555554,218.4000000000001,184.44444444444446,None,None,None,0.0,unknown
1763614644.192382,0,0.03947368421052632,0.3,0,0,1,206.52631578947367,218.3000000000001,184.4736842105263,None,None,None,0.0,unknown
1763614644.4662776,0,0.037500000000000006,0.3,0,0,1,206.5,218.2000000000001,184.75,None,None,None,0.0,unknown
1763614644.6372015,0,0.0380952380952381,0.3,1,0,1,206.47619047619048,218.1000000000001,184.76190476190476,None,None,None,0.0,unknown
1763614644.7499645,0,0.03636363636363637,0.3,0,0,1,206.45454545454547,218.0000000000001,184.77272727272728,None,None,None,0.0,unknown
1763614644.8450537,0,0.03695652173913044,0.3,0,1,1,206.43478260869566,217.90000000000012,184.3478260869565,None,None,None,0.0,unknown
1763614644.937102,0,0.035416666666666666,0.3,0,0,1,206.41666666666666,217.80000000000013,184.375,None,None,None,0.0,unknown
