Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity
1754874881.6384676,1754874870.46648,0.082247975,0,0,997.5,1000,962.5
1754874881.639584,1754874870.46648,0.042995950000000005,0,0,996,1000,966.6666666666667
1754874881.6403604,1754874870.46648,0.023368925000000006,0,0,995.25,1000,968.75
1754874881.6413794,1754874870.46648,0.011591900000000004,0,0,994.8,1000,970.0
1754874881.642421,1754874870.46648,0.0037398750000000036,0,0,994.5,1000,970.8333333333333
1754874881.6434147,1754874870.46648,-0.0018692928571428533,0,0,994.2857142857143,1000,971.4285714285714
1754874881.6444073,1754874870.46648,0.00017332500000000368,0,0,994.125,1000,971.875
1754874881.6453815,1754874870.46648,0.0017615777777777817,0,0,994,1000,972.2222222222222
1754874881.646445,1754874870.46648,0.003031775000000004,0,0,993.9,1000,972.5
1754874881.64834,1754874870.46648,0.004070659090909094,0,0,993.8181818181819,1000,972.7272727272727
1754874881.650388,1754874870.46648,0.004936058333333337,0,0,993.75,1000,972.9166666666667
1754874881.6517763,1754874870.46648,0.0056680076923076965,0,0,993.6923076923077,1000,973.4615384615385
1754874881.6524103,1754874870.46648,0.009866532142857147,0,0,993.6428571428571,1000,973.9285714285713
1754874881.654158,1754874870.46648,0.013504983333333338,0,0,993.6,1000,974.3333333333333
1754874881.655706,1754874870.46648,0.016688375000000005,0,0,993.5625,1000,974.6875
1754874881.6569738,1754874870.46648,0.019497011764705887,0,0,993.5294117647059,1000,975.0
1754874881.6591249,1754874870.46648,0.021993352777777784,0,0,993.5,1000,975.2777777777778
1754874881.6602125,1754874870.46648,0.024226707894736847,0,0,993.6315789473684,1000,975.5263157894738
1754874881.661247,1754874870.46648,0.026236525000000004,0,0,993.75,1000,975.75
1754874881.6621406,1754874870.46648,0.0280547380952381,0,0,993.8571428571429,1000,975.952380952381
1754874881.6630037,1754874870.46648,0.029707475000000004,0,0,993.9545454545455,1000,976.1363636363636
1754874881.664064,1754874870.46648,0.031216319565217397,0,0,994.0434782608696,1000,976.304347826087
1754874881.6650949,1754874870.46648,0.03259925833333334,0,0,994.125,1000,976.4583333333333
1754874881.665985,1754874870.46648,0.0338714,0,0,994.2,1000,976.6
1754874881.6671553,1754874870.46648,0.03504552884615385,0,0,994.2692307692307,1000,976.9230769230769
1754874881.6678984,1754874870.46648,0.03428068333333334,0,0,994.3333333333334,1000,977.2222222222222
1754874881.6689298,1754874870.46648,0.033570325000000005,0,0,994.3928571428571,1000,977.5
1754874881.6699688,1754874870.46648,0.03290881724137931,0,0,994.448275862069,1000,977.7586206896551
1754874881.671136,1754874870.46648,0.032291275,0,0,994.5,1000,978.0
1754874881.6719465,1754874870.46648,0.0317134435483871,0,0,994.5483870967741,1000,978.2258064516129
1754874881.6730373,1754874870.46648,0.031171600000000004,0,0,994.59375,1000,978.4375
1754874881.6740289,1754874870.46648,0.03066247272727273,0,0,994.6363636363636,1000,978.6363636363636
1754874881.6749885,1754874870.46648,0.030183175000000003,0,0,994.6764705882352,1000,978.9705882352941
1754874881.6759882,1754874870.46648,0.029731150000000005,0,0,994.7142857142857,1000,979.2857142857142
1754874881.6769917,1754874870.46648,0.029304125000000004,0,0,994.75,1000,979.5833333333333
1754874881.6795385,1754874870.46648,0.02890007297297298,0,0,994.7837837837837,1000,979.8648648648648
1754874881.680628,1754874870.46648,0.028517180263157898,0,0,994.8157894736842,1000,980.1315789473683
1754874881.6818972,1754874870.46648,0.028153819230769234,0,0,994.8461538461538,1000,980.3846153846154
1754874881.6851182,1754874870.46648,0.027808525000000004,0,0,994.875,1000,980.625
1754874881.6871793,1754874870.46648,0.028699487804878052,0,0,994.9024390243902,1000,980.8536585365853
1754874881.6900415,1754874870.46648,0.029547927380952386,0,0,994.9285714285714,1000,981.0714285714287
1754874881.6915722,1754874870.46648,0.030356810465116284,0,0,994.953488372093,1000,981.3953488372093
1754874881.6925602,1754874870.46648,0.03226519772727273,0,0,994.9772727272727,1000,981.7045454545455
1754874881.6935675,1754874870.46648,0.034088677777777784,0,0,995,1000,982.0
1754874881.6943502,1754874870.46648,0.03583278804347827,0,0,995.0217391304348,1000,982.2826086956522
1754874881.6951954,1754874870.46648,0.03750259468085107,0,0,995.0425531914893,1000,982.5531914893618
