Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR,ForcePrediction,SpringConstant,RLSError,BaselineWidth,Ripeness
1763110509.057915,1763110478.713838,0.175,0,4,1,0,248,250,282.5,0.0,0.0,0.0,0.0,unknown
1763110509.086598,1763110478.713838,0.16666666666666666,0,3,0,0,246.33333333333334,250,283.3333333333333,0.0,0.0,0.0,0.0,unknown
1763110509.1151905,1763110478.713838,0.175,0,3,1,0,246.75,250,286.25,0.0,0.0,0.0,0.0,unknown
1763110509.1415014,1763110478.713838,0.18,0,3,1,0,247,250,286.0,0.0,0.0,0.0,0.0,unknown
1763110509.1566722,1763110478.713838,0.19166666666666668,0,4,1,0,246.33333333333334,250,285.83333333333337,0.0,0.0,0.0,0.0,unknown
1763110509.1756942,1763110478.713838,0.2,0,4,1,0,245.85714285714286,250,285.7142857142857,0.0,0.0,0.0,0.0,unknown
1763110509.1934245,1763110478.713838,0.1875,0,2,0,0,245.5,250,285.625,0.0,0.0,0.0,0.0,unknown
1763110509.2086272,1763110478.713838,0.18333333333333335,0,3,0,0,245.77777777777777,250,285.55555555555554,0.0,0.0,0.0,0.0,unknown
1763110509.229668,1763110478.713838,0.185,0,4,0,0,246,250,285.5,0.0,0.0,0.0,0.0,unknown
1763110509.2495644,1763110478.713838,0.18181818181818182,0,3,0,0,245.72727272727272,250,285.90909090909093,0.0,0.0,0.0,0.0,unknown
1763110509.2610435,1763110478.713838,0.18333333333333335,0,4,0,0,245.91666666666666,250,285.83333333333337,0.0,0.0,0.0,0.0,unknown
1763110509.2930057,1763110478.713838,0.18461538461538463,0,4,0,0,246.07692307692307,250,285.7692307692308,0.0,0.0,0.0,0.0,unknown
1763110509.3174336,1763110478.713838,0.18571428571428572,0,4,0,0,246.21428571428572,250,285.7142857142857,0.0,0.0,0.0,0.0,unknown
1763110509.3345854,1763110478.713838,0.19,0,4,1,0,246,250,285.6666666666667,0.0,0.0,0.0,0.0,unknown
1763110509.3559585,1763110478.713838,0.19062500000000002,0,4,0,0,246.125,250,285.9375,0.0,0.0,0.0,0.0,unknown
1763110509.3662856,1763110478.713838,0.19411764705882353,0,4,1,0,246.23529411764707,250,286.47058823529414,0.0,0.0,0.0,0.0,unknown
1763110509.3907788,1763110478.713838,0.19444444444444445,0,4,0,0,246.33333333333334,250,286.6666666666667,0.0,0.0,0.0,0.0,unknown
1763110509.423241,1763110478.713838,0.19736842105263158,0,4,1,0,246.42105263157896,250,286.8421052631579,0.0,0.0,0.0,0.0,unknown
1763110509.4407194,1763110478.713838,0.2,0,5,0,0,246.5,250,286.75,0.0,0.0,0.0,0.0,unknown
1763110509.4512837,1763110478.713838,0.20238095238095238,0,5,0,0,246.47619047619048,250,286.6666666666667,0.0,0.0,0.0,0.0,unknown
1763110509.4730542,1763110478.713838,0.20227272727272727,0,4,0,0,246.63636363636363,250,286.5909090909091,0.0,0.0,0.0,0.0,unknown
