Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR
1757034593.1704545,0,0.5,0,0,511.5,540,427.5,12,8
1757034593.180548,0,0.65,0,0,520.6666666666666,540,356.66666666666663,11,8
1757034593.1905565,0,0.7375,0,0,524.75,540,321.25,12,8
1757034593.2006567,0,0.8,0,0,527.6,540,300.0,13,8
1757034593.2106302,0,0.8333333333333334,0,0,529.5,540,286.66666666666663,11,9
1757034593.2208102,0,0.8571428571428571,0,0,530.5714285714286,540,277.8571428571429,10,10
1757034593.2311244,0,0.875,0,0,531.375,540,271.25,11,9
1757034593.241205,0,0.8833333333333333,0,0,532,540,266.66666666666663,10,9
1757034593.2511835,0,0.885,0,0,532.7,540,263.0,10,8
1757034593.26114,0,0.8818181818181818,0,0,533.0909090909091,540,260.45454545454544,10,7
1757034593.2713678,0,0.8875,0,0,533.4166666666666,540,258.3333333333333,11,8
1757034593.281421,0,0.8884615384615384,0,0,534,540,256.53846153846155,10,8
1757034593.291499,0,0.8857142857142857,0,0,534.3571428571429,540,255.0,9,8
1757034593.3015325,0,0.88,0,0,534.5333333333333,540,253.66666666666669,10,6
1757034593.3116503,0,0.88125,0,0,534.8125,540,252.5,10,8
1757034593.3216417,1757034593.321639,0.8823529411764706,0,0,535.0588235294117,540,251.1764705882353,10,8
1757034593.3322315,1757034593.321639,0.8805555555555555,0,0,535.1666666666666,540,249.72222222222223,11,6
1757034593.3420665,1757034593.321639,0.881578947368421,0,0,535.3684210526316,540,248.42105263157896,11,7
1757034593.3520858,1757034593.321639,0.8825,0,0,535.55,540,247.5,10,8
1757034593.362205,1757034593.321639,0.8809523809523809,0,0,535.7142857142857,540,247.14285714285714,10,7
1757034593.3722363,1757034593.321639,0.8818181818181818,0,0,535.7727272727273,540,246.5909090909091,10,8
1757034593.3822856,1757034593.321639,0.8847826086956522,0,0,535.9130434782609,540,245.8695652173913,10,9
1757034593.3923876,1757034593.321639,0.8833333333333333,0,0,536.0416666666666,540,245.20833333333334,9,8
1757034593.402524,1757034593.321639,0.884,0,0,536.24,540,244.2,9,9
1757034593.4125378,1757034593.321639,0.8846153846153846,0,0,536.3461538461538,540,243.46153846153845,10,8
1757034593.4226623,1757034593.321639,0.8851851851851852,0,0,536.4444444444445,540,242.77777777777777,9,9
1757034593.4331598,1757034593.321639,0.8857142857142857,0,0,536.4642857142857,540,242.32142857142856,9,9
1757034593.4431438,1757034593.321639,0.8862068965517241,0,0,536.6206896551724,540,242.0689655172414,10,8
1757034593.4532766,1757034593.321639,0.8866666666666667,0,0,536.7666666666667,540,241.66666666666666,9,9
1757034593.4634256,1757034593.321639,0.885483870967742,0,0,536.7741935483871,540,241.1290322580645,9,8
1757034593.4733462,1757034593.321639,0.8859375,0,0,536.84375,540,240.46875,9,9
1757034593.483486,1757034593.321639,0.8848484848484849,0,0,536.9090909090909,540,240.0,9,8
1757034593.4936647,1757034593.321639,0.8838235294117647,0,0,536.9117647058823,540,239.41176470588235,9,8
1757034593.5043826,0,0.8842857142857143,1.5,1,536.9714285714285,540,238.85714285714286,9,9
1757034593.5143473,0,0.8819444444444444,1.5,1,536.9722222222222,539.995,238.47222222222223,8,8
1757034593.5243876,0,0.8824324324324324,1.5,1,537.027027027027,539.99,237.97297297297297,9,9
1757034593.5343132,0,0.8828947368421053,1.5,1,537.078947368421,539.985,237.5,9,9
1757034593.5448709,0,0.8833333333333333,1.5,1,537.1282051282051,539.98,237.05128205128204,9,9
1757034593.5548813,0,0.885,1.5,1,537.125,539.975,236.625,9,10
1757034593.5649953,0,0.8878048780487805,1.5,1,537.1219512195122,539.97,236.34146341463415,9,11
1757034593.5748563,0,0.8869047619047619,1.5,1,537.1666666666666,539.965,236.07142857142858,8,9
1757034593.5852299,0,0.8860465116279069,1.5,1,537.2093023255813,539.96,235.93023255813955,8,9
1757034593.5952725,0,0.8863636363636364,1.5,1,537.2045454545455,539.955,235.6818181818182,8,10
1757034593.60537,0,0.8866666666666667,1.5,1,537.2444444444444,539.95,235.44444444444446,8,10
1757034593.6156073,0,0.8869565217391304,1.5,1,537.2826086956521,539.945,235.2173913043478,8,10
1757034593.625541,0,0.8882978723404256,1.5,1,537.3191489361702,539.94,234.8936170212766,9,10
1757034593.6360474,0,0.8885416666666667,1.5,1,537.3541666666666,539.9350000000001,234.6875,8,10
1757034593.6457472,0,0.889795918367347,1.5,1,537.3877551020408,539.9300000000001,234.48979591836735,8,11
1757034593.6559436,0,0.893,1.5,1,537.42,539.9250000000001,234.3,9,12
1757034593.6660454,0,0.8931372549019608,1.5,1,537.4509803921569,539.9200000000001,234.2156862745098,8,10
1757034593.6762848,0,0.8932692307692308,1.5,1,537.4807692307693,539.9150000000001,233.94230769230768,7,11
1757034593.686376,0,0.8933962264150943,1.5,1,537.4716981132076,539.9100000000001,233.67924528301887,8,10
1757034593.6963432,0,0.8953703703703704,1.5,1,537.5,539.9050000000001,233.42592592592592,8,12
1757034593.706435,0,0.8963636363636364,1.5,1,537.4909090909091,539.9000000000001,233.1818181818182,8,11
1757034593.7163699,0,0.8964285714285715,1.5,1,537.4821428571429,539.8950000000001,232.94642857142856,7,11
1757034593.7263014,0,0.8964912280701754,1.5,1,537.5087719298245,539.8900000000001,232.71929824561403,6,12
1757034593.7364485,0,0.896551724137931,1.5,1,537.5344827586207,539.8850000000001,232.5,7,11
1757034593.746871,0,0.8974576271186441,1.5,1,537.5593220338983,539.8800000000001,232.28813559322032,7,12
1757034593.756882,0,0.8983333333333333,1.5,1,537.6166666666667,539.8750000000001,232.08333333333334,7,12
1757034593.766911,0,0.898360655737705,1.5,1,537.639344262295,539.8700000000001,231.9672131147541,7,11
1757034593.7768905,0,0.8983870967741936,1.5,1,537.6290322580645,539.8650000000001,231.8548387096774,7,11
1757034593.7869484,0,0.8976190476190476,1.5,1,537.6190476190476,539.8600000000001,231.74603174603175,6,11
1757034593.7971442,0,0.8984375,1.5,1,537.640625,539.8550000000001,231.640625,7,12
1757034593.8071005,0,0.8992307692307693,1.5,1,537.6615384615385,539.8500000000001,231.53846153846155,7,12
1757034593.8171515,0,0.8992424242424243,1.5,1,537.6818181818181,539.8450000000001,231.43939393939394,7,11
1757034593.8274477,0,0.9014925373134328,1.5,1,537.6716417910447,539.8400000000001,231.4179104477612,8,13
1757034593.8374114,0,0.9022058823529412,1.5,1,537.6911764705883,539.8350000000002,231.47058823529412,7,12
1757034593.8475003,0,0.9021739130434783,1.5,1,537.6811594202899,539.8300000000002,231.3768115942029,7,11
1757034593.8578384,0,0.9035714285714286,1.5,1,537.6714285714286,539.8250000000002,231.21428571428572,8,12
1757034593.8677986,0,0.9042253521126761,1.5,1,537.6901408450705,539.8200000000002,231.05633802816902,7,12
1757034593.877719,0,0.9048611111111111,1.5,1,537.7083333333334,539.8150000000002,230.97222222222223,8,11
1757034593.888036,0,0.9047945205479452,1.5,1,537.6986301369863,539.8100000000002,230.95890410958904,8,10
1757034593.8982246,0,0.904054054054054,1.5,1,537.6891891891892,539.8050000000002,230.94594594594594,8,9
1757034593.9080222,0,0.9046666666666666,1.5,1,537.7066666666667,539.8000000000002,230.86666666666667,8,11
1757034593.9181807,0,0.906578947368421,1.5,1,537.7236842105264,539.7950000000002,230.78947368421052,9,12
1757034593.9281895,0,0.9084415584415585,1.5,1,537.7402597402597,539.7900000000002,230.7792207792208,8,13
1757034593.9383206,0,0.9108974358974359,1.5,1,537.7564102564103,539.7850000000002,230.76923076923077,9,13
1757034593.9483776,0,0.9113924050632911,1.5,1,537.7721518987341,539.7800000000002,230.75949367088606,8,11
1757034593.9586773,0,0.91125,1.5,1,537.7625,539.7750000000002,230.6875,7,11
1757034593.9686704,0,0.9123456790123456,1.5,1,537.7530864197531,539.7700000000002,230.55555555555554,7,13
1757034593.9788306,0,0.9134146341463415,1.5,1,537.7439024390244,539.7650000000002,230.4268292682927,7,13
1757034593.9887147,0,0.9138554216867469,1.5,1,537.7590361445783,539.7600000000002,230.3012048192771,8,11
1757034593.9988313,0,0.9142857142857143,1.5,1,537.75,539.7550000000002,230.23809523809524,7,12
1757034594.0090134,0,0.9152941176470588,1.5,1,537.7647058823529,539.7500000000002,230.23529411764707,8,12
1757034594.0189772,0,0.9162790697674419,1.5,1,537.7790697674419,539.7450000000002,230.2325581395349,8,12
1757034594.02907,0,0.917816091954023,1.5,1,537.7931034482758,539.7400000000002,230.22988505747128,9,12
1757034594.0391834,0,0.91875,1.5,1,537.8068181818181,539.7350000000002,230.17045454545456,9,11
1757034594.0493715,0,0.9213483146067416,1.5,1,537.8202247191011,539.7300000000002,230.1123595505618,10,13
1757034594.0594785,0,0.9233333333333333,1.5,1,537.8333333333334,539.7250000000003,230.05555555555554,10,12
1757034594.069778,0,0.9247252747252748,1.5,1,537.8461538461538,539.7200000000003,230.0,10,11
1757034594.0797665,0,0.9271739130434783,1.5,1,537.8586956521739,539.7150000000003,230.0,12,11
1757034594.0897448,0,0.928494623655914,1.5,1,537.8709677419355,539.7100000000003,230.0,11,10
1757034594.10016,0,0.9303191489361702,1.5,1,537.8829787234042,539.7050000000003,230.0,12,10
1757034594.110021,0,0.9315789473684211,1.5,1,537.9368421052632,539.7000000000003,229.94736842105263,11,10
1757034594.1201975,0,0.9338541666666667,1.5,1,537.9479166666666,539.6950000000003,229.89583333333331,13,10
1757034594.1301596,0,0.9360824742268041,1.5,1,537.9587628865979,539.6900000000003,229.89690721649484,13,10
1757034594.1404176,0,0.938265306122449,1.5,1,537.9489795918367,539.6850000000003,229.89795918367346,14,9
1757034594.1504774,0,0.9388888888888889,1.5,1,537.959595959596,539.6800000000003,229.84848484848484,13,7
1757034594.1609905,0,0.9405,1.5,1,537.99,539.6750000000003,229.8,14,8
1757034594.170704,0,0.951,1.5,1,538.54,539.6700000000003,225.7,13,8
1757034594.1809213,0,0.951,1.5,1,538.54,539.6650000000003,225.8,12,8
1757034594.1910732,0,0.951,1.5,1,538.54,539.6600000000003,225.9,12,7
1757034594.2008579,0,0.9515,1.5,1,538.56,539.6550000000003,226.05,13,8
1757034594.2112088,0,0.952,1.5,1,538.56,539.6500000000003,226.2,13,9
