Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity
1755493586.6236763,1755493586.6236756,0.11249955,0,0,995.5,1000,992.5
1755493586.6252396,1755493586.6236756,0.06666576666666667,0,0,996.3333333333334,1000,985.0
1755493586.6270835,1755493586.6236756,0.04374865,0,0,996.75,1000,981.25
1755493586.6290421,1755493586.6236756,0.0399982,0,0,997,1000,980.0
1755493586.6307914,1755493586.6236756,0.037497749999999996,0,0,997.1666666666666,1000,979.1666666666666
1755493586.632366,1755493586.6236756,0.03571158571428571,0,0,997.2857142857143,1000,978.5714285714286
1755493586.634021,1755493586.6236756,0.03437185,0,0,997.375,1000,978.125
1755493586.6357627,1755493586.6236756,0.03332973333333333,0,0,997.8888888888889,1000,977.7777777777778
1755493586.6374397,1755493586.6236756,0.03249595,0,0,998.3,1000,977.5
1755493586.6390662,1755493586.6236756,0.03181368181818182,0,0,998.6363636363636,1000,977.2727272727273
1755493586.6408055,1755493586.6236756,0.03124505,0,0,998.9166666666666,1000,977.0833333333334
1755493586.642432,1755493586.6236756,0.03076383076923077,0,0,999.1538461538462,1000,976.9230769230769
1755493586.644095,1755493586.6236756,0.026779864285714286,0,0,999.3571428571429,1000,977.1428571428571
1755493586.645688,1755493586.6236756,0.023327033333333334,0,0,999.5333333333333,1000,977.3333333333333
1755493586.6475494,1755493586.6236756,0.02030575,0,0,999.6875,1000,977.5
1755493586.6491637,1755493586.6236756,0.017639858823529413,0,0,999.8235294117648,1000,977.6470588235295
1755493586.650833,1755493586.6236756,0.015270127777777778,0,0,999.9444444444445,1000,977.7777777777778
1755493586.6524332,1755493586.6236756,0.015781373684210526,0,0,1000,1000,977.6315789473683
1755493586.6539907,1755493586.6236756,0.01624145,0,0,1000.05,1000,977.5
1755493586.6556256,1755493586.6236756,0.016657666666666668,0,0,1000.0952380952381,1000,977.3809523809524
1755493586.6572528,1755493586.6236756,0.017036004545454547,0,0,1000.1363636363636,1000,977.2727272727273
1755493586.6591032,1755493586.6236756,0.017381404347826087,0,0,1000.1739130434783,1000,977.1739130434783
1755493586.6607513,1755493586.6236756,0.019781316666666666,0,0,1000.25,1000,977.2916666666667
1755493586.6624353,1755493586.6236756,0.0219892,0,0,1000.32,1000,977.4000000000001
1755493586.6639805,1755493586.6236756,0.02402721153846154,0,0,1000.3846153846154,1000,977.5
1755493586.6655962,1755493586.6236756,0.025914225925925925,0,0,1000.4444444444445,1000,977.5925925925926
1755493586.6673474,1755493586.6236756,0.02766642142857143,0,0,1000.5,1000,977.6785714285713
1755493586.6690369,1755493586.6236756,0.025849468965517243,0,0,1000.4827586206897,1000,977.9310344827586
1755493586.6707184,1755493586.6236756,0.024153616666666666,0,0,1000.4666666666667,1000,978.1666666666667
1755493586.6723812,1755493586.6236756,0.02256714516129032,0,0,1000.4516129032259,1000,978.3870967741935
1755493586.674062,1755493586.6236756,0.0210798,0,0,1000.4375,1000,978.59375
1755493586.6756709,1755493586.6236756,0.021197721212121212,0,0,1000.3636363636364,1000,978.6363636363636
1755493586.6773553,1755493586.6236756,0.021308679411764706,0,0,1000.2941176470588,1000,978.6764705882354
1755493586.6790447,1755493586.6236756,0.02141327142857143,0,0,1000.2285714285714,1000,978.7142857142858
1755493586.6806586,1755493586.6236756,0.02151202777777778,0,0,1000.1666666666666,1000,978.75
