Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR,ForcePrediction,SpringConstant,RLSError,BaselineWidth,Ripeness
1763620625.7605042,0,0.05,0.5,0,0,1,189,220,167.5,None,None,None,0.0,unknown
1763620625.87302,0,0.05,0.5,1,0,1,198,219.9,163.33333333333331,None,None,None,0.0,unknown
1763620626.0675526,0,0.037500000000000006,0.5,0,0,1,202.5,219.8,160.0,None,None,None,0.0,unknown
1763620626.2189314,0,0.030000000000000002,0.5,0,0,1,205.2,219.70000000000002,158.0,None,None,None,0.0,unknown
1763620626.2964883,0,0.025,0.5,0,0,1,207,219.60000000000002,155.0,None,None,None,0.0,unknown
1763620626.363652,0,0.02142857142857143,0.5,0,0,1,208.28571428571428,219.50000000000003,153.57142857142856,None,None,None,0.0,unknown
1763620626.4157703,0,0.025,0.5,1,0,1,209.25,219.40000000000003,151.25,None,None,None,0.0,unknown
1763620626.4932075,0,0.02777777777777778,0.5,1,0,1,210,219.30000000000004,150.55555555555554,None,None,None,0.0,unknown
1763620626.5781736,0,0.025,0.5,0,0,1,210.6,219.20000000000005,149.5,None,None,None,0.0,unknown
1763620626.8822012,0,0.022727272727272728,0.5,0,0,1,209.1818181818182,219.10000000000005,148.1818181818182,None,None,None,0.0,unknown
1763620626.9273772,0,0.025,0.5,1,0,1,208,219.00000000000006,147.91666666666669,None,None,None,0.0,unknown
1763620627.0661657,0,0.023076923076923078,0.5,0,0,1,207,218.90000000000006,146.53846153846155,None,None,None,0.0,unknown
1763620627.2456796,0,0.02142857142857143,0.5,0,0,1,206.14285714285714,218.80000000000007,145.35714285714286,None,None,None,0.0,unknown
1763620627.392218,0,0.02,0.5,0,0,1,205.4,218.70000000000007,144.66666666666669,None,None,None,0.0,unknown
1763620627.496146,0,0.025,0.5,1,1,1,204.75,218.60000000000008,144.0625,None,None,None,0.0,unknown
1763620627.6020615,0,0.02647058823529412,0.5,0,1,1,204.1764705882353,218.50000000000009,144.41176470588235,None,None,None,0.0,unknown
1763620627.6531231,0,0.030555555555555558,0.5,2,0,1,203.66666666666666,218.4000000000001,143.88888888888889,None,None,None,0.0,unknown
1763620627.8131976,0,0.031578947368421054,0.5,0,1,1,203.21052631578948,218.3000000000001,143.1578947368421,None,None,None,0.0,unknown
1763620627.9990857,0,0.030000000000000002,0.5,0,0,1,203.85,218.2000000000001,143.75,None,None,None,0.0,unknown
1763620628.2664096,0,0.028571428571428574,0.5,0,0,1,204.42857142857142,218.1000000000001,144.04761904761904,None,None,None,0.0,unknown
1763620628.3995197,0,0.02954545454545455,0.5,1,0,1,204.95454545454547,218.0000000000001,144.0909090909091,None,None,None,0.0,unknown
1763620628.4463785,0,0.034782608695652174,0.5,1,2,1,205.43478260869566,217.90000000000012,144.1304347826087,None,None,None,0.0,unknown
1763620628.5721416,0,0.035416666666666666,0.5,1,0,1,205.875,217.80000000000013,143.75,None,None,None,0.0,unknown
1763620628.7433205,0,0.038,0.5,1,1,1,206.28,217.70000000000013,144.0,None,None,None,0.0,unknown
1763620628.8434336,0,0.03653846153846154,0.5,0,0,1,206.65384615384616,217.60000000000014,143.65384615384616,None,None,None,0.0,unknown
1763620628.9824398,0,0.03888888888888889,0.5,1,1,1,207,217.50000000000014,143.7037037037037,None,None,None,0.0,unknown
1763620629.1189601,0,0.04107142857142857,0.5,2,0,1,207.32142857142858,217.40000000000015,143.57142857142858,None,None,None,0.0,unknown
1763620629.1927004,0,0.041379310344827586,0.5,1,0,1,207.6206896551724,217.30000000000015,143.27586206896552,None,None,None,0.0,unknown
1763620629.381904,0,0.043333333333333335,0.5,1,1,1,207.2,217.20000000000016,143.0,None,None,None,0.0,unknown
1763620629.4827008,0,0.04516129032258065,0.5,2,0,1,206.80645161290323,217.10000000000016,142.74193548387098,None,None,None,0.0,unknown
1763620629.587253,0,0.043750000000000004,0.5,0,0,1,206.4375,217.00000000000017,142.65625,None,None,None,0.0,unknown
1763620629.808373,0,0.04242424242424243,0.5,0,0,1,206.0909090909091,216.90000000000018,142.42424242424244,None,None,None,0.0,unknown
1763620629.982042,0,0.041176470588235294,0.5,0,0,1,205.76470588235293,216.80000000000018,142.5,None,None,None,0.0,unknown
1763620630.1816049,0,0.04285714285714286,0.5,2,0,1,205.45714285714286,216.7000000000002,142.42857142857142,None,None,None,0.0,unknown
1763620630.3147993,0,0.04166666666666667,0.5,0,0,1,205.16666666666666,216.6000000000002,142.5,None,None,None,0.0,unknown
1763620630.419445,0,0.04054054054054054,0.5,0,0,1,204.8918918918919,216.5000000000002,142.56756756756755,None,None,None,0.0,unknown
1763620630.5779972,0,0.03947368421052632,0.5,0,0,1,204.6315789473684,216.4000000000002,142.63157894736844,None,None,None,0.0,unknown
1763620630.6443887,0,0.041025641025641026,0.5,1,1,1,204.3846153846154,216.3000000000002,142.69230769230768,None,None,None,0.0,unknown
1763620630.795855,0,0.04125,0.5,1,0,1,204.675,216.20000000000022,142.75,None,None,None,0.0,unknown
1763620630.9391353,0,0.04024390243902439,0.5,0,0,1,204.9512195121951,216.10000000000022,143.0487804878049,None,None,None,0.0,unknown
1763620631.05513,0,0.04047619047619048,0.5,0,1,1,205.21428571428572,216.00000000000023,143.33333333333334,None,None,None,0.0,unknown
1763620631.2102683,0,0.040697674418604654,0.5,0,1,1,205.46511627906978,215.90000000000023,143.37209302325581,None,None,None,0.0,unknown
1763620631.357613,0,0.03977272727272727,0.5,0,0,1,205.70454545454547,215.80000000000024,143.52272727272728,None,None,None,0.0,unknown
1763620631.481243,0,0.03888888888888889,0.5,0,0,1,205.93333333333334,215.70000000000024,143.77777777777777,None,None,None,0.0,unknown
1763620631.691282,0,0.0391304347826087,0.5,1,0,1,206.15217391304347,215.60000000000025,144.02173913043478,None,None,None,0.0,unknown
1763620631.844115,0,0.039361702127659576,0.5,0,1,1,206.36170212765958,215.50000000000026,143.93617021276594,None,None,None,0.0,unknown
1763620632.0522475,0,0.03958333333333334,0.5,1,0,1,206.5625,215.40000000000026,143.95833333333334,None,None,None,0.0,unknown
1763620632.17591,0,0.03877551020408163,0.5,0,0,1,206.87755102040816,215.30000000000027,143.77551020408163,None,None,None,0.0,unknown
1763620632.2505286,0,0.039,0.5,0,1,1,206.64,215.20000000000027,143.7,None,None,None,0.0,unknown
1763620632.4765048,0,0.037000000000000005,0.5,0,0,1,206.41176470588235,215.10000000000028,143.8235294117647,None,None,None,0.0,unknown
1763620632.5865211,0,0.039,0.5,1,1,1,206.19230769230768,215.00000000000028,143.94230769230768,None,None,None,0.0,unknown
1763620632.8601446,0,0.042,0.5,2,2,1,205.9811320754717,214.9000000000003,143.77358490566039,None,None,None,0.0,unknown
1763620633.0722802,0,0.042,0.5,0,0,1,205.77777777777777,214.8000000000003,143.7037037037037,None,None,None,0.0,unknown
1763620633.1704433,0,0.042,0.5,0,0,1,205.5818181818182,214.7000000000003,143.54545454545456,None,None,None,0.0,unknown
1763620633.2518,0,0.042,0.5,0,0,1,205.39285714285714,214.6000000000003,143.39285714285714,None,None,None,0.0,unknown
1763620633.4024787,0,0.042,0.5,0,0,1,205.21052631578948,214.5000000000003,143.24561403508773,None,None,None,0.0,unknown
1763620633.5320857,0,0.041,0.5,0,0,1,205.0344827586207,214.40000000000032,143.27586206896552,None,None,None,0.0,unknown
