Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR,ForcePrediction,SpringConstant,RLSError,BaselineWidth,Ripeness
1763612650.9554033,0,0.025,0.3,0,0,1,216,220,177.5,None,None,None,0.0,unknown
1763612651.1973164,0,0.016666666666666666,0.3,0,0,1,216,219.9,168.33333333333331,None,None,None,0.0,unknown
1763612651.2908216,0,0.025,0.3,1,0,1,216,219.8,162.5,None,None,None,0.0,unknown
1763612651.410283,0,0.02,0.3,0,0,1,216,219.70000000000002,159.0,None,None,None,0.0,unknown
1763612651.4925988,0,0.025,0.3,1,0,1,216,219.60000000000002,158.33333333333331,None,None,None,0.0,unknown
1763612651.539616,0,0.02142857142857143,0.3,0,0,1,216,219.50000000000003,158.57142857142856,None,None,None,0.0,unknown
1763612651.8116188,0,0.018750000000000003,0.3,0,0,1,216,219.40000000000003,157.5,None,None,None,0.0,unknown
1763612652.1497767,0,0.016666666666666666,0.3,0,0,1,213.66666666666666,219.30000000000004,157.22222222222223,None,None,None,0.0,unknown
1763612652.2144313,0,0.015000000000000001,0.3,0,0,1,211.8,219.20000000000005,157.0,None,None,None,0.0,unknown
1763612652.3874588,0,0.013636363636363637,0.3,0,0,1,210.27272727272728,219.10000000000005,156.36363636363637,None,None,None,0.0,unknown
1763612652.7202952,0,0.016666666666666666,0.3,0,1,1,209,219.00000000000006,155.83333333333331,None,None,None,0.0,unknown
1763612652.9243703,0,0.019230769230769232,0.3,1,0,1,207.92307692307693,218.90000000000006,155.3846153846154,None,None,None,0.0,unknown
1763612653.0463777,0,0.01785714285714286,0.3,0,0,1,207,218.80000000000007,153.92857142857144,None,None,None,0.0,unknown
1763612653.25528,0,0.016666666666666666,0.3,0,0,1,206.2,218.70000000000007,153.33333333333334,None,None,None,0.0,unknown
1763612653.3014538,0,0.015625,0.3,0,0,1,205.5,218.60000000000008,153.4375,None,None,None,0.0,unknown
1763612653.436581,0,0.01764705882352941,0.3,0,1,1,204.88235294117646,218.50000000000009,152.94117647058823,None,None,None,0.0,unknown
1763612653.5559587,0,0.016666666666666666,0.3,0,0,1,204.33333333333334,218.4000000000001,152.77777777777777,None,None,None,0.0,unknown
1763612653.6897366,0,0.015789473684210527,0.3,0,0,1,204.94736842105263,218.3000000000001,152.10526315789474,None,None,None,0.0,unknown
