Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity
1755493778.7694116,1755493767.619365,0.09200579999999998,0,0,995.5,1000,992.5
1755493778.770883,1755493767.619365,0.006011599999999988,0,0,994.6666666666666,1000,995.0
1755493778.772532,1755493767.619365,-0.03698260000000001,0,0,994.25,1000,996.25
1755493778.7741487,1755493767.619365,-0.06277680000000001,0,0,994,1000,997.0
1755493778.7759056,1755493767.619365,-0.07997100000000001,0,0,993.8333333333334,1000,997.5
1755493778.7775323,1755493767.619365,-0.09225091428571429,0,0,993.7142857142857,1000,997.8571428571429
1755493778.7791662,1755493767.619365,-0.1014594,0,0,993.625,1000,998.125
1755493778.7808,1755493767.619365,-0.10862026666666667,0,0,993.5555555555555,1000,998.3333333333334
1755493778.782398,1755493767.619365,-0.11434780000000001,0,0,993.5,1000,998.5
1755493778.7840314,1755493767.619365,-0.10994200000000001,0,0,993.4545454545455,1000,999.0909090909091
1755493778.7856526,1755493767.619365,-0.10626953333333335,0,0,993.4166666666666,1000,999.5833333333333
1755493778.7872808,1755493767.619365,-0.10316116923076923,0,0,993.3846153846154,1000,1000.0
1755493778.7891054,1755493767.619365,-0.10049602857142859,0,0,993.3571428571429,1000,1000.3571428571429
1755493778.7907267,1755493767.619365,-0.09818546666666668,0,0,993.3333333333334,1000,1000.6666666666667
1755493778.7922308,1755493767.619365,-0.09928800000000002,0,0,993.3125,1000,1000.9375
1755493778.793961,1755493767.619365,-0.1002601411764706,0,0,993.2941176470588,1000,1001.1764705882354
1755493778.7956707,1755493767.619365,-0.10112362222222224,0,0,993.2777777777778,1000,1001.3888888888889
1755493778.7973146,1755493767.619365,-0.10189560000000002,0,0,993.2631578947369,1000,1001.578947368421
1755493778.7991557,1755493767.619365,-0.10258980000000001,0,0,993.25,1000,1001.75
1755493778.8008735,1755493767.619365,-0.10083638095238097,0,0,993.1428571428571,1000,1001.6666666666667
1755493778.8026469,1755493767.619365,-0.09924183636363637,0,0,993.0454545454545,1000,1001.590909090909
1755493778.804278,1755493767.619365,-0.09778544347826089,0,0,992.9565217391304,1000,1001.5217391304348
1755493778.8062775,1755493767.619365,-0.09644993333333335,0,0,992.875,1000,1001.4583333333333
1755493778.8080623,1755493767.619365,-0.09522080000000001,0,0,992.88,1000,1001.2
1755493778.809863,1755493767.619365,-0.09408576923076925,0,0,992.8846153846154,1000,1000.9615384615385
1755493778.8116407,1755493767.619365,-0.0930343851851852,0,0,992.8888888888889,1000,1000.7407407407406
1755493778.8133867,1755493767.619365,-0.09205768571428573,0,0,992.8928571428571,1000,1000.5357142857142
1755493778.8151484,1755493767.619365,-0.09114794482758622,0,0,992.8965517241379,1000,1000.344827586207
1755493778.8168857,1755493767.619365,-0.09363180000000002,0,0,992.8333333333334,1000,999.8333333333333
1755493778.8187027,1755493767.619365,-0.09595503225806452,0,0,992.7741935483871,1000,999.3548387096776
1755493778.8203828,1755493767.619365,-0.09813270000000002,0,0,992.71875,1000,998.90625
1755493778.82195,1755493767.619365,-0.10017803636363638,0,0,992.6666666666666,1000,998.4848484848485
1755493778.823681,1755493767.619365,-0.09916154117647061,0,0,992.6764705882352,1000,997.9411764705883
1755493778.8252835,1755493767.619365,-0.0982028,0,0,992.6857142857143,1000,997.4285714285713
1755493778.8269956,1755493767.619365,-0.09729700000000001,0,0,992.6944444444445,1000,996.9444444444445
1755493778.8286524,1755493767.619365,-0.09643984864864866,0,0,992.7027027027027,1000,996.4864864864865
1755493778.8302884,1755493767.619365,-0.09562750526315791,0,0,992.7105263157895,1000,996.0526315789474
1755493778.8320434,1755493767.619365,-0.09742062564102566,0,0,992.6666666666666,1000,995.6410256410256
1755493778.8337197,1755493767.619365,-0.09912380000000001,0,0,992.625,1000,995.25
1755493778.8353906,1755493767.619365,-0.10074360975609757,0,0,992.5853658536586,1000,994.8780487804878
1755493778.8369937,1755493767.619365,-0.10228600952380953,0,0,992.547619047619,1000,994.5238095238095
1755493778.8387237,1755493767.619365,-0.10375640000000001,0,0,992.5116279069767,1000,994.1860465116279
1755493778.840294,1755493767.619365,-0.10515969090909093,0,0,992.4318181818181,1000,993.8636363636363
1755493778.842006,1755493767.619365,-0.10650035555555556,0,0,992.3555555555556,1000,993.5555555555555
1755493778.8437247,1755493767.619365,-0.10778247826086958,0,0,992.2826086956521,1000,993.2608695652173
1755493778.845297,1755493767.619365,-0.10900979574468087,0,0,992.2127659574468,1000,992.9787234042553
1755493778.847038,1755493767.619365,-0.11018573333333334,0,0,992.1458333333334,1000,992.7083333333333
1755493778.8486757,1755493767.619365,-0.11131343673469389,0,0,992.1632653061224,1000,992.4489795918367
1755493778.8502944,1755493767.619365,-0.11239580000000002,0,0,992.18,1000,992.2
1755493778.8520324,1755493767.619365,-0.11343549019607845,0,0,992.1960784313726,1000,991.9607843137255
1755493778.8536086,1755493767.619365,-0.11443496923076925,0,0,992.2115384615385,1000,991.7307692307692
1755493778.8552306,1755493767.619365,-0.11539651320754718,0,0,992.2264150943396,1000,991.5094339622641
1755493778.857119,1755493767.619365,-0.11632222962962964,0,0,992.2037037037037,1000,991.2962962962963
1755493778.858749,1755493767.619365,-0.11721407272727274,0,0,992.1818181818181,1000,991.090909090909
1755493778.8604636,1755493767.619365,-0.11807385714285716,0,0,992.1607142857143,1000,990.8928571428571
1755493778.8622475,1755493767.619365,-0.11890327017543861,0,0,992.140350877193,1000,990.7017543859649
1755493778.8640747,1755493767.619365,-0.11884181379310346,0,0,992.1551724137931,1000,990.5172413793103
1755493778.8658807,1755493767.619365,-0.11878224406779662,0,0,992.1694915254237,1000,990.3389830508474
1755493778.8676455,1755493767.619365,-0.11872446666666668,0,0,992.1833333333333,1000,990.1666666666667
1755493778.869122,1755493767.619365,-0.11866839344262296,0,0,992.1967213114754,1000,990.0
1755493778.8707247,1755493767.619365,-0.11861394193548389,0,0,992.2096774193549,1000,989.8387096774194
1755493778.87236,1755493767.619365,-0.11776738412698413,0,0,992.1904761904761,1000,989.6825396825398
1755493778.8739223,1755493767.619365,-0.11694710000000001,0,0,992.171875,1000,989.53125
1755493778.8756082,1755493767.619365,-0.11615187692307694,0,0,992.1538461538462,1000,989.3846153846154
1755493778.8771808,1755493767.619365,-0.11538057575757577,0,0,992.1363636363636,1000,989.2424242424242
1755493778.878741,1755493767.619365,-0.11463212537313434,0,0,992.1194029850747,1000,989.1044776119403
1755493778.880406,1755493767.619365,-0.11390551764705883,0,0,992.1323529411765,1000,988.9705882352941
1755493778.8819478,1755493767.619365,-0.11319980289855074,0,0,992.1449275362319,1000,988.840579710145
1755493778.883773,1755493767.619365,-0.11251408571428573,0,0,992.1571428571428,1000,988.7142857142858
1755493778.8854685,1755493767.619365,-0.11184752112676058,0,0,992.169014084507,1000,988.5915492957747
1755493778.8871922,1755493767.619365,-0.11119931111111113,0,0,992.1805555555555,1000,988.4722222222223
1755493778.888815,1755493767.619365,-0.11056870136986303,0,0,992.1917808219179,1000,988.3561643835617
1755493778.8904226,1755493767.619365,-0.10995497837837839,0,0,992.2027027027027,1000,988.2432432432432
1755493778.892001,1755493767.619365,-0.10935746666666668,0,0,992.2133333333334,1000,988.1333333333332
1755493778.893693,1755493767.619365,-0.10877552631578949,0,0,992.2236842105264,1000,988.0263157894738
1755493778.8952172,1755493767.619365,-0.1088579012987013,0,0,992.2077922077922,1000,987.922077922078
1755493778.8971443,1755493767.619365,-0.1089380153846154,0,0,992.1923076923077,1000,987.8205128205129
1755493778.8987923,1755493767.619365,-0.10901595443037976,0,0,992.1772151898734,1000,987.7215189873418
1755493778.9004278,1755493767.619365,-0.10909180000000002,0,0,992.1625,1000,987.625
1755493778.9019625,1755493767.619365,-0.10916562962962964,0,0,992.1481481481482,1000,987.5308641975308
1755493778.9036908,1755493767.619365,-0.10984727317073172,0,0,992.1585365853658,1000,987.5
1755493778.9054263,1755493767.619365,-0.11051235180722893,0,0,992.1686746987951,1000,987.4698795180723
1755493778.90714,1755493767.619365,-0.11116145714285716,0,0,992.1785714285714,1000,987.4404761904761
1755493778.9087708,1755493767.619365,-0.11179515294117648,0,0,992.1882352941177,1000,987.4117647058824
1755493778.910443,1755493767.619365,-0.11241397674418606,0,0,992.1976744186046,1000,987.3837209302326
1755493778.9119952,1755493767.619365,-0.11186901609195404,0,0,992.183908045977,1000,987.3563218390805
1755493778.9136002,1755493767.619365,-0.11133630909090911,0,0,992.1704545454545,1000,987.3295454545455
1755493778.9151835,1755493767.619365,-0.11081544269662923,0,0,992.1573033707865,1000,987.3033707865168
1755493778.9168224,1755493767.619365,-0.11030602222222223,0,0,992.1444444444444,1000,987.2777777777777
1755493778.91864,1755493767.619365,-0.10980767032967034,0,0,992.1318681318681,1000,987.2527472527472
1755493778.9201925,1755493767.619365,-0.1098635043478261,0,0,992.0978260869565,1000,987.2282608695652
1755493778.9220588,1755493767.619365,-0.10991801290322582,0,0,992.0645161290323,1000,987.2043010752689
1755493778.9236686,1755493767.619365,-0.10997123829787235,0,0,992.031914893617,1000,987.1808510638298
1755493778.9251938,1755493767.619365,-0.1100232210526316,0,0,992,1000,987.1578947368421
1755493778.9270642,1755493767.619365,-0.11007400000000002,0,0,991.96875,1000,987.1354166666667
1755493778.9287539,1755493767.619365,-0.10960814845360826,0,0,991.9587628865979,1000,987.0103092783504
1755493778.930431,1755493767.619365,-0.10915168571428573,0,0,991.9489795918367,1000,986.8877551020408
1755493778.9320455,1755493767.619365,-0.10870432727272729,0,0,991.939393939394,1000,986.7676767676768
1755493778.9337401,1755493767.619365,-0.10826580000000001,0,0,991.93,1000,986.65
1755493778.9353101,1755493767.619365,-0.11241420000000002,0,0,991.88,1000,986.55
1755493778.936909,1755493767.619365,-0.11140260000000002,0,0,991.88,1000,986.3000000000001
1755493778.9386683,1755493767.619365,-0.11039100000000002,0,0,991.88,1000,986.05
1755493778.9403086,1755493767.619365,-0.10937940000000002,0,0,991.88,1000,985.8
1755493778.9420643,1755493767.619365,-0.10836780000000001,0,0,991.88,1000,985.55
1755493778.9437153,1755493767.619365,-0.10785620000000001,0,0,991.88,1000,985.3
1755493778.9454503,1755493767.619365,-0.10734460000000001,0,0,991.88,1000,985.05
1755493778.9471908,1755493767.619365,-0.10683300000000001,0,0,991.88,1000,984.8
