Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR
1757039995.663792,0,0.025,0,0,659,670,512.5,0,1
1757039995.6737883,0,0.03333333333333333,0,0,664.6666666666666,670,420.0,0,1
1757039995.6839967,1757039995.6839952,0.025,0,0,668.5,670,372.5,0,0
1757039995.6941018,1757039995.6839952,0.04,0,0,670,670,344.0,1,1
1757039995.7044604,1757039995.6839952,0.04166666666666667,0,0,671,670,325.0,1,0
1757039995.7142203,1757039995.6839952,0.03571428571428572,0,0,671.5714285714286,670,311.42857142857144,0,0
1757039995.7245488,1757039995.6839952,0.03125,0,0,672.125,670,302.5,0,0
1757039995.7345486,1757039995.6839952,0.03333333333333333,0,0,671.5555555555555,670,295.55555555555554,0,1
1757039995.7446046,1757039995.6839952,0.035,0,0,672,670,290.5,0,1
1757039995.7548265,1757039995.6839952,0.03181818181818182,0,0,671.5454545454545,670,285.4545454545455,0,0
1757039995.7651224,1757039995.6839952,0.029166666666666667,0,0,671.9166666666666,670,281.25,0,0
1757039995.7750182,1757039995.6839952,0.03076923076923077,0,0,672.2307692307693,670,277.30769230769226,0,1
1757039995.7851546,1757039995.6839952,0.03214285714285715,0,0,672.7857142857143,670,274.28571428571433,0,1
1757039995.7951012,1757039995.6839952,0.03333333333333333,0,0,673,670,272.0,0,1
1757039995.8049889,1757039995.6839952,0.03125,0,0,673.1875,670,269.6875,0,0
1757039995.815315,1757039995.6839952,0.029411764705882356,0,0,673.3529411764706,670,267.6470588235294,0,0
1757039995.8254952,1757039995.6839952,0.02777777777777778,0,0,673.5,670,265.83333333333337,0,0
1757039995.835254,1757039995.6839952,0.028947368421052635,0,0,673.6315789473684,670,264.4736842105263,1,0
1757039995.8454747,1757039995.6839952,0.030000000000000002,0,0,673.3,670,263.0,0,1
1757039995.855816,1757039995.6839952,0.030952380952380953,0,0,673.4285714285714,670,261.6666666666667,0,1
1757039995.8658066,1757039995.6839952,0.02954545454545455,0,0,673.5454545454545,670,260.45454545454544,0,0
1757039995.875941,1757039995.6839952,0.02826086956521739,0,0,673.6521739130435,670,259.5652173913044,0,0
1757039995.8859391,1757039995.6839952,0.029166666666666667,0,0,673.75,670,259.1666666666667,0,1
1757039995.896116,1757039995.6839952,0.030000000000000002,0,0,674,670,258.8,0,1
1757039995.9062648,1757039995.6839952,0.028846153846153848,0,0,674.0769230769231,670,258.65384615384613,0,0
1757039995.9162776,1757039995.6839952,0.02962962962962963,0,0,674.1481481481482,670,257.96296296296293,1,0
1757039995.9263573,1757039995.6839952,0.03035714285714286,0,0,674.2142857142857,670,257.32142857142856,1,0
1757039995.9363668,1757039995.6839952,0.031034482758620693,0,0,674.1034482758621,670,256.7241379310345,0,1
1757039995.946414,1757039995.6839952,0.030000000000000002,0,0,674.1666666666666,670,256.16666666666663,0,0
1757039995.9567573,1757039995.6839952,0.03225806451612903,0,0,674.2258064516129,670,255.80645161290323,0,2
1757039995.9667196,1757039995.6839952,0.0328125,0,0,674.28125,670,255.46875,0,1
1757039995.977228,1757039995.6839952,0.03333333333333333,0,0,674.3333333333334,670,255.15151515151516,0,1
1757039995.9869642,1757039995.6839952,0.03235294117647059,0,0,674.3529411764706,670,254.85294117647058,0,0
