Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR,ForcePrediction,SpringConstant,RLSError,BaselineWidth,Ripeness
1763621208.140886,0,0.07500000000000001,0.5,1,0,1,215.5,220,157.5,None,None,None,0.0,unknown
1763621208.236725,0,0.05,0.5,0,0,1,212.33333333333334,219.9,146.66666666666666,None,None,None,0.0,unknown
1763621208.374588,0,0.05,0.5,1,0,1,210.75,219.8,143.75,None,None,None,0.0,unknown
1763621208.452141,0,0.04,0.5,0,0,1,209.8,219.70000000000002,141.0,None,None,None,0.0,unknown
1763621208.5054564,0,0.03333333333333333,0.5,0,0,1,209.16666666666666,219.60000000000002,140.0,None,None,None,0.0,unknown
1763621208.5682824,0,0.03571428571428572,0.5,1,0,1,208.71428571428572,219.50000000000003,138.57142857142856,None,None,None,0.0,unknown
1763621208.6703498,0,0.05,0.5,1,2,1,208.375,219.40000000000003,137.5,None,None,None,0.0,unknown
1763621208.729365,0,0.05,0.5,1,0,1,208.11111111111111,219.30000000000004,137.22222222222223,None,None,None,0.0,unknown
1763621208.7754736,0,0.045,0.5,0,0,1,207.9,219.20000000000005,136.5,None,None,None,0.0,unknown
1763621208.7988591,0,0.04090909090909091,0.5,0,0,1,207.72727272727272,219.10000000000005,135.9090909090909,None,None,None,0.0,unknown
1763621208.8927824,0,0.0375,0.5,0,0,1,207.58333333333334,219.00000000000006,135.41666666666666,None,None,None,0.0,unknown
1763621209.0053396,0,0.03461538461538462,0.5,0,0,1,207.46153846153845,218.90000000000006,135.3846153846154,None,None,None,0.0,unknown
1763621209.1017919,0,0.03571428571428571,0.5,0,1,1,207.35714285714286,218.80000000000007,134.64285714285714,None,None,None,0.0,unknown
1763621209.1367218,0,0.03333333333333333,0.5,0,0,1,207.26666666666668,218.70000000000007,134.33333333333334,None,None,None,0.0,unknown
1763621209.1686041,0,0.034375,0.5,1,0,1,207.1875,218.60000000000008,134.0625,None,None,None,0.0,unknown
1763621209.2852738,0,0.03823529411764706,0.5,1,1,1,207.11764705882354,218.50000000000009,133.8235294117647,None,None,None,0.0,unknown
1763621209.5085235,0,0.03888888888888889,0.5,0,1,1,207.05555555555554,218.4000000000001,133.88888888888889,None,None,None,0.0,unknown
1763621209.6280286,0,0.0368421052631579,0.5,0,0,1,207,218.3000000000001,133.1578947368421,None,None,None,0.0,unknown
1763621209.7684352,0,0.0375,0.5,0,1,1,206.95,218.2000000000001,132.75,None,None,None,0.0,unknown
