Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR
1757046910.104206,0,0.05,0,0,599.5,670,465.0,0,2
1757046910.1141987,0,0.03333333333333333,0,0,625,670,390.0,0,0
1757046910.1243567,0,0.025,0,0,637.75,670,352.5,0,0
1757046910.1341958,0,0.030000000000000002,0,0,645.4,670,331.0,0,1
1757046910.144477,0,0.025,0,0,650.5,670,317.5,0,0
1757046910.1545954,0,0.02142857142857143,0,0,654.1428571428571,670,307.1428571428571,0,0
1757046910.1646504,0,0.025,0,0,656.875,670,300.0,0,1
1757046910.1747355,0,0.022222222222222223,0,0,659,670,294.44444444444446,0,0
1757046910.1848168,0,0.02,0,0,660.7,670,290.0,0,0
1757046910.1950183,0,0.022727272727272728,0,0,662,670,286.3636363636364,0,1
1757046910.2050357,0,0.020833333333333336,0,0,663.1666666666666,670,282.9166666666667,0,0
1757046910.2150826,0,0.023076923076923078,0,0,664.1538461538462,670,280.0,0,1
1757046910.2252758,0,0.025,0,0,665,670,277.5,0,1
1757046910.235499,1757046910.235497,0.02666666666666667,0,0,665.7333333333333,670,275.0,0,1
1757046910.2453873,1757046910.235497,0.025,0,0,666.375,670,272.5,0,0
1757046910.2555134,1757046910.235497,0.02647058823529412,0,0,666.9411764705883,670,270.2941176470588,0,1
1757046910.265696,1757046910.235497,0.030555555555555558,0,0,667.4444444444445,670,268.3333333333333,0,2
1757046910.2758906,1757046910.235497,0.031578947368421054,0,0,667.8421052631579,670,266.8421052631579,0,1
1757046910.285946,1757046910.235497,0.0325,0,0,668.2,670,265.5,0,1
1757046910.2957644,1757046910.235497,0.030952380952380953,0,0,668.5714285714286,670,264.5238095238095,0,0
1757046910.3058963,1757046910.235497,0.02954545454545455,0,0,668.9090909090909,670,263.40909090909093,0,0
1757046910.3160124,1757046910.235497,0.030434782608695653,0,0,669.2173913043479,670,262.6086956521739,0,1
1757046910.3260179,1757046910.235497,0.03333333333333333,0,0,669.5,670,262.0833333333333,0,2
1757046910.3361447,1757046910.235497,0.034,0,0,669.76,670,261.6,0,1
1757046910.3462675,1757046910.235497,0.03461538461538462,0,0,670,670,260.96153846153845,0,1
1757046910.3564503,1757046910.235497,0.03333333333333333,0,0,670.2222222222222,670,260.18518518518516,0,0
1757046910.366574,1757046910.235497,0.03392857142857143,0,0,670.3928571428571,670,259.4642857142857,0,1
1757046910.3766086,1757046910.235497,0.034482758620689655,0,0,670.5862068965517,670,258.9655172413793,0,1
1757046910.3866854,1757046910.235497,0.035,0,0,670.7666666666667,670,258.33333333333337,1,0
1757046910.3967445,1757046910.235497,0.03709677419354839,0,0,670.9354838709677,670,257.9032258064516,0,2
1757046910.4069457,1757046910.235497,0.037500000000000006,0,0,671.09375,670,257.5,0,1
1757046910.4169023,1757046910.235497,0.03787878787878788,0,0,671.2424242424242,670,257.1212121212121,0,1
1757046910.427021,1757046910.235497,0.03970588235294118,0,0,671.3823529411765,670,256.7647058823529,1,1
1757046910.438098,0,0.04,1.5,2,671.5142857142857,670,256.2857142857143,0,1
1757046910.4478676,0,0.03888888888888889,1.5,2,671.6388888888889,669.9,255.83333333333331,0,0
1757046910.458037,0,0.03783783783783784,1.5,2,671.7567567567568,669.8,255.54054054054055,0,0
1757046910.4681246,0,0.0368421052631579,1.5,2,671.8684210526316,669.6999999999999,255.1315789473684,0,0
1757046910.4781742,0,0.0358974358974359,1.5,2,671.7435897435897,669.5999999999999,254.6153846153846,0,0
1757046910.4882984,0,0.036250000000000004,1.5,2,671.85,669.4999999999999,254.125,1,0
1757046910.498411,0,0.03780487804878049,1.5,2,671.9512195121952,669.3999999999999,253.65853658536582,1,1
1757046910.5085495,0,0.036904761904761905,1.5,2,672.047619047619,669.2999999999998,253.33333333333334,0,0
1757046910.5185738,0,0.03604651162790698,1.5,2,672.1395348837209,669.1999999999998,253.13953488372096,0,0
1757046910.5285351,0,0.03522727272727273,1.5,2,672.2272727272727,669.0999999999998,252.8409090909091,0,0
1757046910.538072,0,0.035555555555555556,1.5,2,672.3111111111111,668.9999999999998,252.66666666666669,0,1
1757046910.549004,0,0.035869565217391305,1.5,2,672.3913043478261,668.8999999999997,252.5,0,1
1757046910.5593514,0,0.037234042553191495,1.5,2,672.468085106383,668.7999999999997,252.2340425531915,0,2
1757046910.5693085,0,0.037500000000000006,1.5,2,672.5416666666666,668.6999999999997,251.875,1,0
1757046910.5791595,0,0.03775510204081633,1.5,2,672.6122448979592,668.5999999999997,251.53061224489795,0,1
1757046910.5893285,0,0.038,1.5,2,672.68,668.4999999999997,251.2,0,1
1757046910.5994186,0,0.03823529411764706,1.5,2,672.7254901960785,668.3999999999996,250.78431372549022,0,1
1757046910.6093602,0,0.038461538461538464,1.5,2,672.7884615384615,668.2999999999996,250.3846153846154,0,1
1757046910.6194532,0,0.03867924528301887,1.5,2,672.9245283018868,668.1999999999996,249.90566037735852,0,1
1757046910.6295896,0,0.03888888888888889,1.5,2,673.0555555555555,668.0999999999996,249.53703703703704,0,1
1757046910.6398778,0,0.04,1.5,2,673.1090909090909,667.9999999999995,249.0909090909091,1,1
1757046910.6500297,0,0.04017857142857143,1.5,2,673.1607142857143,667.8999999999995,248.66071428571428,0,1
1757046910.6602879,0,0.03947368421052632,1.5,2,672.9298245614035,667.7999999999995,248.24561403508773,0,0
1757046910.6697006,0,0.03879310344827586,1.5,2,672.7068965517242,667.6999999999995,247.75862068965517,0,0
1757046910.6801126,0,0.038135593220338986,1.5,2,672.4915254237288,667.5999999999995,247.28813559322035,0,0
1757046910.6907098,0,0.037500000000000006,1.5,2,672.2,667.4999999999994,246.83333333333331,0,0
1757046910.7005074,0,0.036885245901639344,1.5,2,671.7868852459017,667.3999999999994,246.31147540983608,0,0
1757046910.7107618,0,0.036290322580645164,1.5,2,671.4516129032259,667.2999999999994,245.80645161290323,0,0
1757046910.7208278,0,0.03571428571428572,1.5,2,671.1269841269841,667.1999999999994,245.31746031746033,0,0
1757046910.7308075,0,0.03671875,1.5,2,670.875,667.0999999999993,245.0,0,2
1757046910.7409456,0,0.03769230769230769,1.5,2,670.6307692307693,666.9999999999993,244.69230769230768,0,2
1757046910.7508593,0,0.038636363636363635,1.5,2,670.3939393939394,666.8999999999993,244.46969696969697,0,2
1757046910.7609231,0,0.03955223880597015,1.5,2,670.044776119403,666.7999999999993,244.17910447761193,0,2
1757046910.7716432,0,0.03970588235294118,1.5,2,669.8235294117648,666.6999999999992,243.89705882352942,0,1
1757046910.781557,0,0.0391304347826087,1.5,2,669.6086956521739,666.5999999999992,243.55072463768116,0,0
1757046910.7916875,0,0.038571428571428576,1.5,2,669.4,666.4999999999992,243.21428571428572,0,0
1757046910.801611,0,0.03873239436619719,1.5,2,669.1971830985915,666.3999999999992,242.95774647887322,0,1
1757046910.8118536,0,0.03958333333333334,1.5,2,669,666.2999999999992,242.6388888888889,1,1
1757046910.8218508,0,0.04109589041095891,1.5,2,668.8082191780821,666.1999999999991,242.32876712328766,1,2
1757046910.8321016,0,0.041891891891891894,1.5,2,668.6216216216217,666.0999999999991,242.02702702702703,1,1
1757046910.8421497,0,0.042,1.5,2,668.44,665.9999999999991,241.73333333333332,1,0
1757046910.8522942,0,0.041447368421052636,1.5,2,668.421052631579,665.8999999999991,241.44736842105266,0,0
1757046910.862337,0,0.04155844155844156,1.5,2,668.2597402597403,665.799999999999,241.23376623376623,0,1
1757046910.8725324,0,0.04166666666666667,1.5,2,668.1025641025641,665.699999999999,241.02564102564102,1,0
1757046910.8826804,0,0.04113924050632912,1.5,2,667.9493670886076,665.599999999999,240.88607594936707,0,0
1757046910.8928769,0,0.040625,1.5,2,667.7875,665.499999999999,240.75,0,0
1757046910.9027824,0,0.040740740740740744,1.5,2,667.641975308642,665.399999999999,240.61728395061726,0,1
1757046910.9130995,0,0.04085365853658537,1.5,2,667.5487804878048,665.2999999999989,240.4878048780488,0,1
1757046910.9230177,0,0.040361445783132534,1.5,2,667.4096385542168,665.1999999999989,240.36144578313252,0,0
1757046910.93331,0,0.039880952380952385,1.5,2,667.3214285714286,665.0999999999989,240.23809523809524,0,0
1757046910.9432876,0,0.04,1.5,2,667.1882352941177,664.9999999999989,240.11764705882354,0,1
1757046910.9532166,0,0.03953488372093023,1.5,2,667.046511627907,664.8999999999988,240.0,0,0
1757046910.963278,0,0.03908045977011494,1.5,2,666.9080459770115,664.7999999999988,239.88505747126436,0,0
1757046910.9732847,0,0.038636363636363635,1.5,2,666.8295454545455,664.6999999999988,239.77272727272725,0,0
1757046910.983715,0,0.03876404494382023,1.5,2,666.8202247191011,664.5999999999988,239.71910112359552,0,1
1757046910.9936752,0,0.03888888888888889,1.5,2,666.7444444444444,664.4999999999987,239.66666666666669,0,1
1757046911.0037427,0,0.039560439560439566,1.5,2,666.6703296703297,664.3999999999987,239.6153846153846,0,2
1757046911.0136888,0,0.04021739130434783,1.5,2,666.554347826087,664.2999999999987,239.51086956521738,0,2
1757046911.023871,0,0.04139784946236559,1.5,2,666.483870967742,664.1999999999987,239.46236559139786,1,2
1757046911.0342422,0,0.04308510638297872,1.5,2,666.3617021276596,664.0999999999987,239.41489361702128,1,3
1757046911.0442808,0,0.04315789473684211,1.5,2,666.2421052631579,663.9999999999986,239.36842105263156,1,0
1757046911.0543907,0,0.042708333333333334,1.5,2,666.125,663.8999999999986,239.27083333333331,0,0
1757046911.0643094,0,0.042268041237113405,1.5,2,666.0103092783505,663.7999999999986,239.12371134020617,0,0
1757046911.0744247,0,0.042346938775510205,1.5,2,665.8979591836735,663.6999999999986,238.9795918367347,0,1
1757046911.084785,0,0.04191919191919192,1.5,2,665.7878787878788,663.5999999999985,238.83838383838383,0,0
1757046911.0948713,0,0.0425,1.5,2,665.64,663.4999999999985,238.75,1,1
1757046911.1050172,0,0.0425,1.5,2,666.96,663.3999999999985,234.14999999999998,0,0
1757046911.1151173,0,0.042,1.5,2,666.67,663.2999999999985,234.05,0,1
1757046911.124628,0,0.042,1.5,2,666.46,663.1999999999985,234.0,0,0
1757046911.1342487,0,0.043000000000000003,1.5,2,666.25,663.0999999999984,233.9,0,2
1757046911.1445603,0,0.043000000000000003,1.5,2,666.04,662.9999999999984,233.7,0,1
1757046911.1551692,0,0.043500000000000004,1.5,2,665.83,662.8999999999984,233.4,0,1
1757046911.1654265,0,0.043500000000000004,1.5,2,665.62,662.7999999999984,233.15,0,0
1757046911.1755908,0,0.043500000000000004,1.5,2,665.41,662.6999999999983,232.8,0,1
1757046911.1856291,0,0.043500000000000004,1.5,2,665.2,662.5999999999983,232.55,0,0
1757046911.1957407,0,0.043500000000000004,1.5,2,664.99,662.4999999999983,232.35000000000002,0,0
1757046911.205855,0,0.044000000000000004,1.5,2,664.79,662.3999999999983,232.25,0,2
1757046911.215926,0,0.045000000000000005,1.5,2,664.63,662.2999999999982,232.14999999999998,0,2
1757046911.2261112,0,0.0455,1.5,2,664.47,662.1999999999982,232.05,0,2
1757046911.2361133,0,0.046,1.5,2,664.26,662.0999999999982,231.95,0,2
1757046911.2461832,0,0.0455,1.5,2,664.1,661.9999999999982,231.95,0,0
1757046911.256268,0,0.0455,1.5,2,663.9,661.8999999999982,231.95,0,0
1757046911.266185,0,0.0455,1.5,2,663.7,661.7999999999981,231.9,0,1
1757046911.2763915,0,0.044500000000000005,1.5,2,663.49,661.6999999999981,231.85,0,0
1757046911.2864106,0,0.045000000000000005,1.5,2,663.34,661.5999999999981,231.85,1,1
1757046911.2967746,0,0.044500000000000005,1.5,2,663.14,661.4999999999981,231.8,0,0
1757046911.3071644,0,0.045000000000000005,1.5,2,662.94,661.399999999998,231.7,1,0
1757046911.3167505,0,0.045000000000000005,1.5,2,662.74,661.299999999998,231.55,0,0
1757046911.32725,0,0.044500000000000005,1.5,2,662.54,661.199999999998,231.4,0,0
1757046911.3372989,0,0.043500000000000004,1.5,2,662.38,661.099999999998,231.25,0,0
1757046911.347434,0,0.044000000000000004,1.5,2,662.28,660.999999999998,231.05,0,2
1757046911.3573017,0,0.044500000000000005,1.5,2,662.12,660.8999999999979,230.89999999999998,1,1
1757046911.3677895,0,0.045000000000000005,1.5,2,661.92,660.7999999999979,230.8,0,1
1757046911.3775382,0,0.045000000000000005,1.5,2,661.72,660.6999999999979,230.7,0,1
1757046911.3877227,0,0.045000000000000005,1.5,2,661.51,660.5999999999979,230.55,0,1
1757046911.3976688,0,0.046,1.5,2,661.3,660.4999999999978,230.39999999999998,1,2
1757046911.4081645,0,0.045000000000000005,1.5,2,661.09,660.3999999999978,230.2,0,0
1757046911.4179833,0,0.044500000000000005,1.5,2,660.88,660.2999999999978,229.95,0,0
1757046911.4279935,0,0.045000000000000005,1.5,2,660.67,660.1999999999978,229.75,0,2
1757046911.4381108,0,0.044000000000000004,1.5,2,660.46,660.0999999999977,229.55,0,0
1757046911.4480584,0,0.043500000000000004,1.5,2,660.25,659.9999999999977,229.45,0,0
