Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR
1756926432.0045643,1756926428.7559152,0.025,0,0,999,1000,960.0,0,1
1756926432.0146883,1756926428.7559152,0.05,0,0,998.6666666666666,1000,958.3333333333333,1,1
1756926432.0247145,1756926428.7559152,0.05,0,0,998.5,1000,957.5,0,1
1756926432.0349636,1756926428.7559152,0.05,0,0,999,1000,957.0,0,1
1756926432.0454051,1756926428.7559152,0.04166666666666667,0,0,999.1666666666666,1000,955.8333333333333,0,0
1756926432.0553412,1756926428.7559152,0.03571428571428572,0,0,999,1000,955.0,0,0
1756926432.0657647,1756926428.7559152,0.03125,0,0,999.125,1000,955.625,0,0
1756926432.0756705,1756926428.7559152,0.02777777777777778,0,0,999.5555555555555,1000,956.1111111111111,0,0
1756926432.08612,1756926428.7559152,0.030000000000000002,0,0,999.4,1000,957.0,0,1
1756926432.0961988,1756926428.7559152,0.027272727272727275,0,0,999.2727272727273,1000,958.1818181818182,0,0
1756926432.1065452,1756926428.7559152,0.029166666666666667,0,0,999.1666666666666,1000,959.1666666666666,0,1
1756926432.116332,1756926428.7559152,0.03076923076923077,0,0,999.3846153846154,1000,960.0,0,1
1756926432.1267264,1756926428.7559152,0.03214285714285715,0,0,999.2857142857143,1000,960.7142857142858,0,1
1756926432.1366284,1756926428.7559152,0.030000000000000002,0,0,999.2,1000,960.6666666666666,0,0
1756926432.1467605,1756926428.7559152,0.028125,0,0,999.25,1000,960.625,0,0
1756926432.1568036,1756926428.7559152,0.02647058823529412,0,0,999.3529411764706,1000,960.8823529411765,0,0
1756926432.1669261,1756926428.7559152,0.025,0,0,999.4444444444445,1000,961.3888888888889,0,0
1756926432.1770673,1756926428.7559152,0.026315789473684213,0,0,999.3684210526316,1000,961.8421052631579,0,1
1756926432.187262,1756926428.7559152,0.0275,0,0,999.5,1000,962.0,0,1
1756926432.1975596,1756926428.7559152,0.030952380952380953,0,0,999.6190476190476,1000,962.1428571428571,0,2
1756926432.207734,1756926428.7559152,0.03181818181818182,0,0,999.7727272727273,1000,962.5,0,1
1756926432.2176507,1756926428.7559152,0.03260869565217391,0,0,999.695652173913,1000,962.8260869565217,0,1
1756926432.2278984,1756926428.7559152,0.03125,0,0,999.75,1000,962.7083333333334,0,0
1756926432.2378588,1756926428.7559152,0.030000000000000002,0,0,999.88,1000,962.4,0,0
1756926432.2479851,1756926428.7559152,0.03076923076923077,0,0,999.9615384615385,1000,962.1153846153845,0,1
1756926432.258076,1756926428.7559152,0.02962962962962963,0,0,999.9629629629629,1000,962.2222222222222,0,0
1756926432.2683988,1756926428.7559152,0.03214285714285715,0,0,999.9642857142857,1000,962.3214285714286,1,1
1756926432.2785504,1756926428.7559152,0.031034482758620693,0,0,999.8965517241379,1000,962.5862068965517,0,0
1756926432.2889194,1756926428.7559152,0.030000000000000002,0,0,999.9333333333333,1000,962.6666666666666,0,0
1756926432.2990813,1756926428.7559152,0.03387096774193549,0,0,1000,1000,962.741935483871,2,1
1756926432.3091605,1756926428.7559152,0.035937500000000004,0,0,1000,1000,962.8125,1,1
1756926432.319307,1756926428.7559152,0.03484848484848485,0,0,1000.030303030303,1000,962.7272727272727,0,0
1756926432.33,0,0.03382352941176471,1,3,1000.1176470588235,1000,962.6470588235295,0,0
1756926432.3399715,0,0.032857142857142856,1,3,1000.1714285714286,999.0,962.4285714285714,0,0
