Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR
1756938254.4079418,1756938221.1487334,0.05,0,0,1000.5,1000,970.0,0,2
1756938254.4180298,1756938221.1487334,0.06666666666666667,0,0,1000.6666666666666,1000,968.3333333333333,0,2
1756938254.4281685,1756938221.1487334,0.07500000000000001,0,0,1000,1000,968.75,0,2
1756938254.4381092,1756938221.1487334,0.1,0,0,1000.2,1000,969.0,1,3
1756938254.4484499,1756938221.1487334,0.10833333333333334,0,0,1000.6666666666666,1000,969.1666666666667,0,3
1756938254.458375,1756938221.1487334,0.11428571428571428,0,0,1000.7142857142857,1000,968.5714285714286,0,3
1756938254.4685302,1756938221.1487334,0.11875,0,0,1000.375,1000,969.375,1,2
1756938254.4786112,1756938221.1487334,0.11666666666666667,0,0,1000.5555555555555,1000,970.0,0,2
1756938254.4887896,1756938221.1487334,0.105,0,0,1000.3,1000,970.5,0,0
1756938254.4987507,1756938221.1487334,0.10454545454545455,0,0,1000.2727272727273,1000,970.0,0,2
1756938254.5091224,1756938221.1487334,0.1,0,0,1000.5,1000,969.5833333333333,0,1
1756938254.5192893,1756938221.1487334,0.09615384615384616,0,0,1000.3076923076923,1000,969.2307692307693,0,1
1756938254.529049,1756938221.1487334,0.08928571428571429,0,0,1000.4285714285714,1000,968.9285714285714,0,0
1756938254.539252,1756938221.1487334,0.08333333333333333,0,0,1000.2666666666667,1000,969.0,0,0
1756938254.5495298,1756938221.1487334,0.08125,0,0,1000.125,1000,969.375,0,1
1756938254.5595474,1756938221.1487334,0.08235294117647059,0,0,1000.1176470588235,1000,970.2941176470588,0,2
1756938254.5695376,1756938221.1487334,0.08611111111111111,0,0,1000.2222222222222,1000,970.8333333333333,0,3
1756938254.5793266,1756938221.1487334,0.08947368421052632,0,0,1000.1052631578947,1000,971.578947368421,0,3
1756938254.5895734,1756938221.1487334,0.0925,0,0,1000,1000,971.5,0,3
1756938254.599689,1756938221.1487334,0.09285714285714286,0,0,1000.1428571428571,1000,971.4285714285714,0,2
1756938254.609681,1756938221.1487334,0.09318181818181819,0,0,1000.1363636363636,1000,971.1363636363636,0,2
1756938254.6199248,1756938221.1487334,0.09130434782608696,0,0,1000.1304347826087,1000,971.0869565217391,0,1
1756938254.6301737,1756938221.1487334,0.08958333333333333,0,0,1000.2083333333334,1000,971.25,0,1
1756938254.6402245,1756938221.1487334,0.09,0,0,1000.2,1000,971.8,0,2
