Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR
1756928382.0436895,1756928378.791071,0.025,0,0,999.5,1000,977.5,0,0
1756928382.0536668,1756928378.791071,0.016666666666666666,0,0,999,1000,976.6666666666667,0,0
1756928382.0639498,1756928378.791071,0.0125,0,0,999.25,1000,975.0,0,0
1756928382.073924,1756928378.791071,0.01,0,0,999.6,1000,973.0,0,0
1756928382.0840406,1756928378.791071,0.008333333333333333,0,0,999.8333333333334,1000,970.8333333333333,0,0
1756928382.0941923,1756928378.791071,0.0071428571428571435,0,0,999.5714285714286,1000,970.0,0,0
1756928382.104551,1756928378.791071,0.0125,0,0,999.375,1000,970.0,0,1
1756928382.114573,1756928378.791071,0.016666666666666666,0,0,999.4444444444445,1000,970.5555555555555,1,0
1756928382.124606,1756928378.791071,0.015000000000000001,0,0,999.5,1000,970.0,0,0
1756928382.134825,1756928378.791071,0.018181818181818184,0,0,999.5454545454545,1000,969.090909090909,1,0
1756928382.1449883,1756928378.791071,0.020833333333333336,0,0,999.8333333333334,1000,968.3333333333334,1,0
1756928382.1548493,1756928378.791071,0.019230769230769232,0,0,999.8461538461538,1000,968.0769230769231,0,0
1756928382.1651213,1756928378.791071,0.02142857142857143,0,0,999.9285714285714,1000,967.5,1,0
1756928382.1750236,1756928378.791071,0.02,0,0,999.8,1000,967.0,0,0
1756928382.1851945,1756928378.791071,0.018750000000000003,0,0,999.8125,1000,966.5625,0,0
1756928382.195292,1756928378.791071,0.01764705882352941,0,0,999.7058823529412,1000,966.4705882352941,0,0
1756928382.2053037,1756928378.791071,0.019444444444444445,0,0,999.6111111111111,1000,966.3888888888889,0,1
1756928382.2155218,1756928378.791071,0.01842105263157895,0,0,999.5263157894736,1000,966.578947368421,0,0
1756928382.2256355,1756928378.791071,0.022500000000000003,0,0,999.55,1000,966.75,1,1
1756928382.235739,1756928378.791071,0.02380952380952381,0,0,999.5714285714286,1000,967.1428571428571,0,1
1756928382.2458138,1756928378.791071,0.022727272727272728,0,0,999.5,1000,967.5,0,0
1756928382.255949,1756928378.791071,0.02173913043478261,0,0,999.5652173913044,1000,968.0434782608695,0,0
1756928382.2660587,1756928378.791071,0.020833333333333336,0,0,999.5,1000,968.5416666666667,0,0
1756928382.27627,1756928378.791071,0.02,0,0,999.6,1000,968.8,0,0
1756928382.2861733,1756928378.791071,0.021153846153846155,0,0,999.5384615384615,1000,968.8461538461538,1,0
1756928382.2966518,1756928378.791071,0.022222222222222223,0,0,999.5925925925926,1000,968.7037037037037,1,0
1756928382.3068419,1756928378.791071,0.025,0,0,999.5357142857143,1000,968.75,1,1
1756928382.3170862,1756928378.791071,0.027586206896551727,0,0,999.551724137931,1000,968.6206896551724,1,1
1756928382.3272455,1756928378.791071,0.030000000000000002,0,0,999.5,1000,968.5,1,1
1756928382.337161,1756928378.791071,0.03225806451612903,0,0,999.5806451612904,1000,968.3870967741935,1,1
