Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR
1757046691.5534806,0,0.025,0,0,587,670,455.0,0,0
1757046691.5635233,0,0.03333333333333333,0,0,616.6666666666666,670,383.33333333333337,0,1
1757046691.5736074,0,0.025,0,0,632.5,670,347.5,0,0
1757046691.5835629,0,0.030000000000000002,0,0,641.2,670,326.0,0,1
1757046691.5936174,0,0.025,0,0,647,670,311.6666666666667,0,0
1757046691.6037064,0,0.02142857142857143,0,0,651.1428571428571,670,301.42857142857144,0,0
1757046691.6138127,0,0.018750000000000003,0,0,654.75,670,293.125,0,0
1757046691.6239517,0,0.016666666666666666,0,0,657,670,286.6666666666667,0,0
1757046691.634092,0,0.015000000000000001,0,0,658.9,670,282.5,0,0
1757046691.6443002,0,0.013636363636363637,0,0,660.4545454545455,670,280.0,0,0
1757046691.6545348,0,0.0125,0,0,661.75,670,277.5,0,0
1757046691.6646433,0,0.011538461538461539,0,0,662.8461538461538,670,275.0,0,0
1757046691.6745925,0,0.010714285714285714,0,0,663.7857142857143,670,272.8571428571429,0,0
1757046691.6846156,0,0.01,0,0,664.6,670,271.0,0,0
1757046691.6947284,1757046691.694726,0.015625,0,0,665.5625,670,270.0,0,2
1757046691.7048347,1757046691.694726,0.01764705882352941,0,0,666.1176470588235,670,269.11764705882354,0,1
1757046691.714964,1757046691.694726,0.016666666666666666,0,0,666.6666666666666,670,268.6111111111111,0,0
1757046691.7250786,1757046691.694726,0.015789473684210527,0,0,667.1578947368421,670,267.89473684210526,0,0
1757046691.7350633,1757046691.694726,0.015000000000000001,0,0,667.55,670,267.25,0,0
1757046691.7452345,1757046691.694726,0.016666666666666666,0,0,667.5238095238095,670,266.6666666666667,0,1
1757046691.7555456,1757046691.694726,0.018181818181818184,0,0,667.5,670,265.6818181818182,0,1
1757046691.7656014,1757046691.694726,0.01956521739130435,0,0,667.8695652173913,670,264.78260869565213,0,1
1757046691.7756245,1757046691.694726,0.018750000000000003,0,0,668.2083333333334,670,264.1666666666667,0,0
1757046691.7857459,1757046691.694726,0.018000000000000002,0,0,668.52,670,263.4,0,0
1757046691.7959397,1757046691.694726,0.01730769230769231,0,0,668.8076923076923,670,262.6923076923077,0,0
1757046691.805866,1757046691.694726,0.01851851851851852,0,0,669.074074074074,670,262.03703703703707,0,1
1757046691.8159258,1757046691.694726,0.019642857142857142,0,0,669.3214285714286,670,261.42857142857144,1,0
1757046691.8260937,1757046691.694726,0.01896551724137931,0,0,669.551724137931,670,260.86206896551727,0,0
1757046691.8360975,1757046691.694726,0.018333333333333333,0,0,669.7666666666667,670,260.1666666666667,0,0
1757046691.8462265,1757046691.694726,0.017741935483870968,0,0,669.9677419354839,670,259.51612903225805,0,0
1757046691.8564045,1757046691.694726,0.018750000000000003,0,0,670.15625,670,258.90625,1,0
1757046691.8665445,1757046691.694726,0.018181818181818184,0,0,670.3333333333334,670,258.6363636363636,0,0
1757046691.876658,1757046691.694726,0.01911764705882353,0,0,670.5,670,258.38235294117646,0,1
1757046691.8867176,1757046691.694726,0.018571428571428572,0,0,670.4,670,258.14285714285717,0,0
1757046691.897597,0,0.018055555555555557,1.5,2,670.5555555555555,670,257.77777777777777,0,0
1757046691.9074504,0,0.01756756756756757,1.5,2,670.7027027027027,669.9,257.43243243243245,0,0
1757046691.9175403,0,0.017105263157894738,1.5,2,670.8421052631579,669.8,257.2368421052632,0,0
1757046691.927627,0,0.016666666666666666,1.5,2,670.9487179487179,669.6999999999999,257.1794871794872,0,0
1757046691.9376776,0,0.018750000000000003,1.5,2,671.05,669.5999999999999,257.125,1,1
1757046691.9477017,0,0.01951219512195122,1.5,2,671.170731707317,669.4999999999999,256.9512195121951,0,1
1757046691.958056,0,0.02023809523809524,1.5,2,671.2857142857143,669.3999999999999,256.6666666666667,0,1
1757046691.9679785,0,0.020930232558139535,1.5,2,671.3953488372093,669.2999999999998,256.39534883720927,0,1
1757046691.9779656,0,0.020454545454545454,1.5,2,671.5,669.1999999999998,256.1363636363636,0,0
1757046691.9882116,0,0.021111111111111112,1.5,2,671.6,669.0999999999998,255.77777777777777,0,1
1757046691.9983823,0,0.02173913043478261,1.5,2,671.695652173913,668.9999999999998,255.54347826086956,0,1
1757046692.008515,0,0.022340425531914895,1.5,2,671.7872340425532,668.8999999999997,255.31914893617022,0,1
1757046692.0184727,0,0.02291666666666667,1.5,2,671.8541666666666,668.7999999999997,255.20833333333331,0,1
1757046692.02848,0,0.022448979591836737,1.5,2,671.9387755102041,668.6999999999997,255.0,0,0
1757046692.0385509,0,0.022000000000000002,1.5,2,672.02,668.5999999999997,254.8,0,0
1757046692.048581,0,0.021568627450980392,1.5,2,672.0980392156863,668.4999999999997,254.50980392156862,0,0
1757046692.0589497,0,0.022115384615384617,1.5,2,672.1730769230769,668.3999999999996,254.3269230769231,1,0
1757046692.0691245,0,0.021698113207547172,1.5,2,672.3584905660377,668.2999999999996,253.96226415094338,0,0
1757046692.0791442,0,0.021296296296296296,1.5,2,672.425925925926,668.1999999999996,253.61111111111111,0,0
1757046692.0892322,0,0.020909090909090912,1.5,2,672.5636363636364,668.0999999999996,253.36363636363637,0,0
1757046692.0991693,0,0.022321428571428572,1.5,2,672.6964285714286,667.9999999999995,253.03571428571428,2,0
1757046692.1092336,0,0.02368421052631579,1.5,2,672.7543859649123,667.8999999999995,252.80701754385964,1,1
1757046692.1192358,0,0.02413793103448276,1.5,2,672.5344827586207,667.7999999999995,252.58620689655174,0,1
1757046692.129486,0,0.023728813559322035,1.5,2,672.2542372881356,667.6999999999995,252.54237288135593,0,0
1757046692.1395688,0,0.02416666666666667,1.5,2,671.9666666666667,667.5999999999995,252.41666666666669,1,0
1757046692.1495936,0,0.02377049180327869,1.5,2,671.688524590164,667.4999999999994,252.21311475409834,0,0
1757046692.1597185,0,0.024193548387096777,1.5,2,671.4193548387096,667.3999999999994,251.8548387096774,0,1
1757046692.1699898,0,0.02380952380952381,1.5,2,671.1587301587301,667.2999999999994,251.5079365079365,0,0
1757046692.1799092,0,0.0234375,1.5,2,670.90625,667.1999999999994,251.171875,0,0
1757046692.1900501,0,0.023846153846153847,1.5,2,670.6615384615385,667.0999999999993,250.9230769230769,0,1
1757046692.2001207,0,0.025,1.5,2,670.4242424242424,666.9999999999993,250.6818181818182,0,2
