Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR,ForcePrediction,SpringConstant,RLSError,BaselineWidth,Ripeness
1762153852.4439504,0,0.025,0,0,1,0,698,400,685.0,0.0,0.0,0.0,0.0,unknown
1762153852.4541368,0,0.03333333333333333,0,0,1,0,597.3333333333334,400,625.0,0.0,0.0,0.0,0.0,unknown
1762153852.4642656,0,0.05,0,0,2,0,547,400,595.0,0.0,0.0,0.0,0.0,unknown
1762153852.4743748,0,0.060000000000000005,0,0,2,0,516.8,400,577.0,0.0,0.0,0.0,0.0,unknown
1762153852.484502,0,0.058333333333333334,0,0,1,0,496.6666666666667,400,565.8333333333334,0.0,0.0,0.0,0.0,unknown
1762153852.4946017,0,0.05,0,0,0,0,482.2857142857143,400,557.1428571428571,0.0,0.0,0.0,0.0,unknown
1762153852.5047216,0,0.043750000000000004,0,0,0,0,471.5,400,550.625,0.0,0.0,0.0,0.0,unknown
1762153852.5148363,0,0.044444444444444446,0,0,1,0,463.1111111111111,400,545.5555555555555,0.0,0.0,0.0,0.0,unknown
1762153852.524936,0,0.04,0,0,0,0,456.4,400,541.0,0.0,0.0,0.0,0.0,unknown
1762153852.535101,0,0.04090909090909091,0,0,1,0,450.90909090909093,400,537.2727272727273,0.0,0.0,0.0,0.0,unknown
1762153852.5451744,0,0.037500000000000006,0,0,0,0,446.3333333333333,400,534.5833333333333,0.0,0.0,0.0,0.0,unknown
1762153852.555308,0,0.038461538461538464,0,0,1,0,442.46153846153845,400,532.6923076923076,0.0,0.0,0.0,0.0,unknown
1762153852.5654068,0,0.039285714285714285,0,0,1,0,439.14285714285717,400,531.0714285714286,0.0,0.0,0.0,0.0,unknown
1762153852.5755033,0,0.03666666666666667,0,0,0,0,436.26666666666665,400,529.3333333333333,0.0,0.0,0.0,0.0,unknown
1762153852.5856018,0,0.037500000000000006,0,1,0,0,433.75,400,527.5,0.0,0.0,0.0,0.0,unknown
1762153852.5956945,0,0.03529411764705882,0,0,0,0,431.52941176470586,400,525.8823529411765,0.0,0.0,0.0,0.0,unknown
1762153852.6057932,0,0.03333333333333333,0,0,0,0,429.55555555555554,400,524.4444444444445,0.0,0.0,0.0,0.0,unknown
1762153852.6159272,0,0.034210526315789476,0,0,1,0,427.7894736842105,400,523.1578947368421,0.0,0.0,0.0,0.0,unknown
