Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity
1732691120.351464,1732691120.3514593,0.6576915171081847,0,0,396,400,575.0
1732691120.352315,1732691120.3514593,0.6840157819274468,0,0,396,400,575.0
1732691120.3531156,1732691120.3514593,0.6927905368672008,0,0,396,400,575.0
1732691120.3541021,1732691120.3514593,0.6971779143370779,0,0,396,400,575.0
1732691120.3552434,1732691120.3514593,0.6998103408190041,0,0,396,400,575.0
1732691120.356117,1732691120.3514593,0.7015652918069549,0,0,396,400,575.0
1732691120.357239,1732691120.3514593,0.7028188282269198,0,0,396,400,575.0
1732691120.3582208,1732691120.3514593,0.7037589805418933,0,0,396,400,575.0
1732691120.3591356,1732691120.3514593,0.7044902101202062,0,0,396,400,574.4444444444445
1732691120.360358,1732691120.3514593,0.7047662905011695,0,0,396,400,574.0
1732691120.3612943,1732691120.3514593,0.7049921744492302,0,0,396,400,573.6363636363636
1732691120.3622735,1732691120.3514593,0.7051804110726143,0,0,396,400,573.3333333333333
1732691120.363273,1732691120.3514593,0.7053396882154777,0,0,396,400,573.0769230769231
1732691120.3650312,1732691120.3514593,0.7054762114807891,0,0,396,400,572.8571428571429
1732691120.365942,1732691120.3514593,0.705594531644059,0,0,396,400,572.6666666666667
1732691120.3669436,1732691120.3514593,0.7056980617869203,0,0,396,400,572.5
1732691120.368439,1732691120.3514593,0.7028741473940535,0,0,396,400,572.3529411764706
1732691120.3698256,1732691120.3514593,0.7003640012670608,0,0,396,400,572.2222222222222
1732691120.371279,1732691120.3514593,0.6981180810481725,0,0,396,400,572.1052631578948
1732691120.3729568,1732691120.3514593,0.6960967528511732,0,0,396,400,572.0
1732691120.374152,1732691120.3514593,0.6942679321015071,0,0,396,400,571.9047619047619
1732691120.3752532,1732691120.3514593,0.6903695882002073,0,0,396,400,571.590909090909
1732691120.3768606,1732691120.3514593,0.6890992972311304,0,0,396,400,571.304347826087
1732691120.3778868,1732691120.3514593,0.6879348638428098,0,0,396,400,571.0416666666667
1732691120.378774,1732691120.3514593,0.6868635851255549,0,0,396,400,570.8
1732691120.3797488,1732691120.3514593,0.6858747124634734,0,0,396,400,570.5769230769231
1732691120.3807106,1732691120.3514593,0.6849590896282128,0,0,396,400,570.3703703703704
1732691120.3815637,1732691120.3514593,0.6841088684240423,0,0,396,400,570.1785714285714
1732691120.3824778,1732691120.3514593,0.683317283164987,0,0,396,400,570.0
1732691120.3834224,1732691120.3514593,0.6825784702565353,0,0,396,400,569.8333333333333
1732691120.384525,1732691120.3514593,0.681887322697016,0,0,396,400,569.6774193548388
1732691120.3854237,1732691120.3514593,0.6812393718599666,0,0,396,400,569.53125
1732691120.3864214,1732691120.3514593,0.6806306907706173,0,0,396,400,569.3939393939394
1732691120.3872411,1732691120.3514593,0.6800578144512297,0,0,396,400,569.2647058823529
1732691120.3881133,1732691120.3514593,0.6795176739215213,0,0,396,400,569.1428571428571
1732691120.3890483,1732691120.3514593,0.679007541199019,0,0,396,400,569.0277777777778
1732691120.389909,1732691120.3514593,0.6785249832182735,0,0,396,400,568.918918918919
1732691120.3910198,1732691120.3514593,0.6780678230259883,0,0,396,400,569.078947368421
1732691120.3920147,1732691120.3514593,0.6762841446477044,0,0,396,400,569.2307692307693
1732691120.3930428,1732691120.3514593,0.6745896501883346,0,0,396,400,569.375
1732691120.3940403,1732691120.3514593,0.6729778139952756,0,0,396,400,569.5121951219512
1732691120.3951337,1732691120.3514593,0.6714427319066478,0,0,396,400,569.6428571428571
1732691120.3961506,1732691120.3514593,0.6699790489849331,0,0,396,400,569.7674418604652
1732691120.397063,1732691120.3514593,0.6685818971051144,0,0,396,400,569.8863636363636
1732691120.3980458,1732691120.3514593,0.6672468408643989,0,0,396,400,570.0
1732691120.3990223,1732691120.3514593,0.667039116434916,0,0,396,400,570.1086956521739
1732691120.4000375,1732691120.3514593,0.6668402313428579,0,0,396,400,570.2127659574469
1732691120.4009607,1732691120.3514593,0.6666496331296354,0,0,396,400,570.3125
1732691120.4025288,1732691120.3514593,0.6664668144353202,0,0,396,400,570.408163265306
1732691120.4051945,1732691120.3514593,0.6662913084887775,0,0,396,400,570.5
1732691120.4072163,1732691120.3514593,0.6661226851283737,0,0,396,400,570.5882352941177
1732691120.410398,1732691120.3514593,0.6650146405349994,0,0,396,400,570.8653846153846
1732691120.411399,1732691120.3514593,0.6639484089451487,0,0,396,400,571.132075471698
1732691120.412346,1732691120.3514593,0.6629216674141813,0,0,396,400,571.3888888888889
1732691120.4133859,1732691120.3514593,0.6619322619388857,0,0,396,400,571.6363636363637
1732691120.4143007,1732691120.3514593,0.6609781923734218,0,0,396,400,571.875
1732691120.4153633,1732691120.3514593,0.6609205314038562,0,0,396,400,572.1929824561404
1732691120.416301,1732691120.3514593,0.6600128714318901,0,0,396,400,572.5
1732691120.4173617,1732691120.3514593,0.6591359795945669,0,0,396,400,572.7966101694915
1732691120.4184363,1732691120.3514593,0.6582883174851546,0,0,396,400,573.0833333333333
1732691120.4192948,1732691120.3514593,0.6574684475760507,0,0,396,400,573.360655737705
1732691120.4203422,1732691120.3514593,0.6566750250833696,0,0,396,400,573.6290322580645
