Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR,ForcePrediction,SpringConstant,RLSError,BaselineWidth,Ripeness
1762155113.8120968,0,0.0,0,0,0,0,695,400,682.5,0.0,0.0,0.0,0.0,unknown
1762155113.8222177,0,0.0,0,0,0,0,592.3333333333334,400,618.3333333333333,0.0,0.0,0.0,0.0,unknown
1762155113.8323185,0,0.0,0,0,0,0,541,400,586.25,0.0,0.0,0.0,0.0,unknown
1762155113.842456,0,0.0,0,0,0,0,510.2,400,566.0,0.0,0.0,0.0,0.0,unknown
1762155113.8526843,0,0.008333333333333333,0,0,1,0,489.6666666666667,400,551.6666666666667,0.0,0.0,0.0,0.0,unknown
1762155113.862786,0,0.0071428571428571435,0,0,0,0,475,400,541.4285714285714,0.0,0.0,0.0,0.0,unknown
1762155113.8728662,0,0.0125,0,0,1,0,464,400,534.375,0.0,0.0,0.0,0.0,unknown
1762155113.8829656,0,0.011111111111111112,0,0,0,0,455.44444444444446,400,528.8888888888889,0.0,0.0,0.0,0.0,unknown
1762155113.8930902,0,0.015000000000000001,0,0,1,0,448.6,400,524.5,0.0,0.0,0.0,0.0,unknown
1762155113.9032037,0,0.018181818181818184,0,1,0,0,443,400,520.4545454545455,0.0,0.0,0.0,0.0,unknown
1762155113.9133103,0,0.020833333333333336,0,1,0,0,438.3333333333333,400,517.0833333333333,0.0,0.0,0.0,0.0,unknown
1762155113.9234116,0,0.023076923076923078,0,1,0,0,434.7692307692308,400,513.8461538461538,0.0,0.0,0.0,0.0,unknown
1762155113.9335163,0,0.02142857142857143,0,0,0,0,431.35714285714283,400,510.7142857142857,0.0,0.0,0.0,0.0,unknown
1762155113.9436247,0,0.02,0,0,0,0,428.4,400,507.0,0.0,0.0,0.0,0.0,unknown
1762155113.9537158,0,0.018750000000000003,0,0,0,0,426.125,400,503.75,0.0,0.0,0.0,0.0,unknown
1762155113.963834,0,0.01764705882352941,0,0,0,0,423.8235294117647,400,500.2941176470588,0.0,0.0,0.0,0.0,unknown
1762155113.9739306,0,0.016666666666666666,0,0,0,0,421.6666666666667,400,497.2222222222222,0.0,0.0,0.0,0.0,unknown
1762155113.984048,0,0.015789473684210527,0,0,0,0,419.8421052631579,400,494.47368421052636,0.0,0.0,0.0,0.0,unknown
