Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR
1757042115.9857397,0,0.05,0,0,607.5,670,472.5,0,2
1757042115.9957426,0,0.05,0,0,630.3333333333334,670,396.6666666666667,1,0
1757042116.005708,0,0.075,0,0,641.75,670,360.0,1,2
1757042116.0159478,0,0.08,0,0,648.6,670,335.0,1,1
1757042116.026051,0,0.08333333333333334,0,0,653,670,318.33333333333337,0,2
1757042116.0358849,0,0.07142857142857142,0,0,656.2857142857143,670,307.1428571428571,0,0
1757042116.0460122,0,0.0625,0,0,658.75,670,298.75,0,0
1757042116.0562222,0,0.061111111111111116,0,0,660.6666666666666,670,292.22222222222223,1,0
1757042116.0662193,0,0.055,0,0,662.2,670,287.0,0,0
1757042116.0762846,0,0.05,0,0,663.4545454545455,670,282.27272727272725,0,0
1757042116.0863948,0,0.04583333333333334,0,0,664.5,670,278.3333333333333,0,0
1757042116.096366,1757042116.0963652,0.04230769230769231,0,0,665.3846153846154,670,275.0,0,0
1757042116.1065385,1757042116.0963652,0.039285714285714285,0,0,665.5,670,272.5,0,0
1757042116.1167808,1757042116.0963652,0.03666666666666667,0,0,666.2,670,270.33333333333337,0,0
1757042116.1269124,1757042116.0963652,0.034375,0,0,666.25,670,268.125,0,0
1757042116.1367507,1757042116.0963652,0.03235294117647059,0,0,666.8235294117648,670,266.1764705882353,0,0
1757042116.1471472,1757042116.0963652,0.03333333333333333,0,0,667.3333333333334,670,265.0,1,0
1757042116.1571126,1757042116.0963652,0.031578947368421054,0,0,667.7894736842105,670,263.9473684210526,0,0
1757042116.1670845,1757042116.0963652,0.030000000000000002,0,0,668.2,670,262.5,0,0
1757042116.1774285,1757042116.0963652,0.030952380952380953,0,0,668.5714285714286,670,260.95238095238096,0,1
1757042116.1872904,1757042116.0963652,0.029545454545454545,0,0,668.5,670,259.54545454545456,0,0
1757042116.1973164,1757042116.0963652,0.02826086956521739,0,0,668.8260869565217,670,258.2608695652174,0,0
1757042116.2075105,1757042116.0963652,0.027083333333333334,0,0,669.125,670,257.08333333333337,0,0
1757042116.217453,1757042116.0963652,0.028,0,0,669.56,670,255.8,1,0
1757042116.22757,1757042116.0963652,0.026923076923076925,0,0,669.8076923076923,670,255.0,0,0
1757042116.2376776,1757042116.0963652,0.025925925925925925,0,0,670,670,254.44444444444446,0,0
1757042116.2477815,1757042116.0963652,0.025,0,0,670.2142857142857,670,254.10714285714283,0,0
1757042116.258006,1757042116.0963652,0.02413793103448276,0,0,670.4137931034483,670,253.79310344827587,0,0
1757042116.2681081,1757042116.0963652,0.025,0,0,670.6,670,253.16666666666669,1,0
1757042116.2781794,1757042116.0963652,0.024193548387096774,0,0,670.7741935483871,670,252.58064516129033,0,0
1757042116.288091,1757042116.0963652,0.0234375,0,0,670.65625,670,251.875,0,0
