Time,ReachedHoldTime,Force,DesiredForce,State,ActualWidth,CommandWidth,Proximity,RawFzL,RawFzR
1758157620.9733129,0,0.025,0,0,827,670,625.0,1,0
1758157620.9835193,0,0.016666666666666666,0,0,770,670,500.0,0,0
1758157620.9936821,0,0.0125,0,0,741.25,670,436.25,0,0
1758157621.003943,0,0.01,0,0,724,670,398.0,0,0
1758157621.0137174,0,0.016666666666666666,0,0,712.5,670,372.5,1,0
1758157621.0237236,0,0.02142857142857143,0,0,705,670,354.28571428571433,1,0
1758157621.0338438,0,0.025,0,0,698.875,670,340.0,1,0
1758157621.0438325,0,0.02777777777777778,0,0,694.1111111111111,670,329.44444444444446,1,0
1758157621.0539913,0,0.025,0,0,690.7,670,322.0,0,0
1758157621.0641193,0,0.022727272727272728,0,0,687.4545454545455,670,316.3636363636364,0,0
1758157621.0743084,0,0.025,0,0,684.75,670,311.25,1,0
1758157621.0845926,0,0.03076923076923077,0,0,682.5384615384615,670,306.53846153846155,1,1
1758157621.0947337,0,0.03571428571428572,0,0,680.6428571428571,670,302.5,1,1
1758157621.104543,0,0.03666666666666667,0,0,679.2666666666667,670,298.66666666666663,0,1
1758157621.1147432,0,0.037500000000000006,0,0,677.8125,670,295.9375,0,1
1758157621.1250343,0,0.03823529411764706,0,0,676.5294117647059,670,293.52941176470586,1,0
1758157621.1347227,0,0.03888888888888889,0,0,675.3333333333334,670,291.3888888888889,0,1
1758157621.1446555,1758157621.1446548,0.03947368421052632,0,0,674.5263157894736,670,289.2105263157895,1,0
1758157621.1551478,1758157621.1446548,0.037500000000000006,0,0,673.6,670,287.25,0,0
1758157621.1653569,1758157621.1446548,0.0380952380952381,0,0,672.7142857142857,670,285.4761904761905,1,0
1758157621.175127,1758157621.1446548,0.038636363636363635,0,0,671.9545454545455,670,283.8636363636364,1,0
1758157621.1855764,1758157621.1446548,0.03695652173913044,0,0,671.4347826086956,670,282.3913043478261,0,0
1758157621.1958985,1758157621.1446548,0.03958333333333334,0,0,670.75,670,280.83333333333337,1,1
1758157621.2056935,1758157621.1446548,0.04,0,0,670.16,670,279.4,1,0
1758157621.2157865,1758157621.1446548,0.038461538461538464,0,0,669.6153846153846,670,278.0769230769231,0,0
1758157621.2259858,1758157621.1446548,0.03888888888888889,0,0,669.1111111111111,670,277.03703703703707,1,0
1758157621.2364259,1758157621.1446548,0.037500000000000006,0,0,668.6428571428571,670,276.07142857142856,0,0
1758157621.2467241,1758157621.1446548,0.03620689655172414,0,0,668.2068965517242,670,275.0,0,0
1758157621.256941,1758157621.1446548,0.03833333333333334,0,0,667.8,670,274.0,2,0
1758157621.2666533,1758157621.1446548,0.03870967741935484,0,0,667.3870967741935,670,273.06451612903226,1,0
1758157621.2768729,1758157621.1446548,0.0390625,0,0,667.03125,670,272.1875,1,0
1758157621.2873058,1758157621.1446548,0.0393939393939394,0,0,666.6666666666666,670,271.5151515151515,0,1
1758157621.2975898,1758157621.1446548,0.04264705882352941,0,0,666.4705882352941,670,270.7352941176471,2,1
1758157621.307595,1758157621.1446548,0.04428571428571429,0,0,666.1428571428571,670,270.0,2,0
1758157621.317749,1758157621.1446548,0.043055555555555555,0,0,665.8611111111111,670,269.30555555555554,0,0
1758157621.327747,1758157621.1446548,0.043243243243243246,0,0,665.7027027027027,670,268.64864864864865,0,1
1758157621.3378391,0,0.04342105263157895,1.5,2,665.421052631579,670,267.89473684210526,1,0
